Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Aquatics,Swimming,"RUSANOVA, Lyubov",URS,Women,200m breaststroke,W,Bronze
Aquatics,Swimming,"KOSHEVAYA, Marina",URS,Women,200m breaststroke,W,Gold
Aquatics,Swimming,"YURCHENYA, Marina",URS,Women,200m breaststroke,W,Silver
Aquatics,Swimming,"FORRESTER, William Ronald, Jr.",USA,Men,200m butterfly,M,Bronze
Aquatics,Swimming,"BRUNER, Michael Lee",USA,Men,200m butterfly,M,Gold
Aquatics,Swimming,"GREGG, Steven Garrett",USA,Men,200m butterfly,M,Silver
Aquatics,Swimming,"KOTHER-GABRIEL, Rosemarie",GDR,Women,200m butterfly,W,Bronze
Aquatics,Swimming,"POLLACK, Andrea",GDR,Women,200m butterfly,W,Gold
Aquatics,Swimming,"TAUBER, Ulrike",GDR,Women,200m butterfly,W,Silver
Aquatics,Swimming,"MONTGOMERY, James Paul",USA,Men,200m freestyle,M,Bronze
Aquatics,Swimming,"FURNISS, Bruce Macfarlane",USA,Men,200m freestyle,M,Gold
Aquatics,Swimming,"NABER, John Phillips",USA,Men,200m freestyle,M,Silver
Aquatics,Swimming,"BRIGITHA, Enith",NED,Women,200m freestyle,W,Bronze
Aquatics,Swimming,"ENDER, Kornelia",GDR,Women,200m freestyle,W,Gold
Aquatics,Swimming,"BABASHOFF, Shirley Farber",USA,Women,200m freestyle,W,Silver
Aquatics,Swimming,"RASKATOV, Vladimir",URS,Men,400m freestyle,M,Bronze
Aquatics,Swimming,"GOODELL, Brian Stuart",USA,Men,400m freestyle,M,Gold
Aquatics,Swimming,"SHAW, Timothy Andrew",USA,Men,400m freestyle,M,Silver
Aquatics,Swimming,"SMITH, Shannon",CAN,Women,400m freestyle,W,Bronze
Aquatics,Swimming,"THÜMER, Petra",GDR,Women,400m freestyle,W,Gold
Aquatics,Swimming,"BABASHOFF, Shirley Farber",USA,Women,400m freestyle,W,Silver
Aquatics,Swimming,"SMIRNOV, Andrei",URS,Men,400m individual medley,M,Bronze
Aquatics,Swimming,"STRACHAN, Rodney",USA,Men,400m individual medley,M,Gold
Aquatics,Swimming,"MCKEE, Alexander Timothy",USA,Men,400m individual medley,M,Silver
Aquatics,Swimming,"SMITH, Rebecca",CAN,Women,400m individual medley,W,Bronze
Aquatics,Swimming,"TAUBER, Ulrike",GDR,Women,400m individual medley,W,Gold
Aquatics,Swimming,"GIBSON, Cheryl",CAN,Women,400m individual medley,W,Silver
Aquatics,Swimming,"AMUNDRUD, Gail",CAN,Women,4x100m freestyle relay,W,Bronze
Aquatics,Swimming,"CLARK, Barbara Lynny",CAN,Women,4x100m freestyle relay,W,Bronze
Aquatics,Swimming,"JARDIN, Anne Elizabeth",CAN,Women,4x100m freestyle relay,W,Bronze
Aquatics,Swimming,"SMITH, Rebecca",CAN,Women,4x100m freestyle relay,W,Bronze
Aquatics,Swimming,"BABASHOFF, Shirley Farber",USA,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"BOGLIOLI, Wendy Lansbach",USA,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"PEYTON, Kim Marie",USA,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"STERKEL, Gillian Ann",USA,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"ENDER, Kornelia",GDR,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"HEMPEL, Claudia",GDR,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"POLLACK, Andrea",GDR,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"PRIEMER, Petra",GDR,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"KRAUS, Michael",FRG,Men,4x100m medley relay,M,Bronze
Aquatics,Swimming,"KUSCH, Walter",FRG,Men,4x100m medley relay,M,Bronze
Aquatics,Swimming,"NOCKE, Peter",FRG,Men,4x100m medley relay,M,Bronze
Aquatics,Swimming,"STEINBACH, Klaus",FRG,Men,4x100m medley relay,M,Bronze
Aquatics,Swimming,"HENCKEN, John Frederick",USA,Men,4x100m medley relay,M,Gold
Aquatics,Swimming,"MONTGOMERY, James Paul",USA,Men,4x100m medley relay,M,Gold
Aquatics,Swimming,"NABER, John Phillips",USA,Men,4x100m medley relay,M,Gold
Aquatics,Swimming,"VOGEL, Matthew Haynes",USA,Men,4x100m medley relay,M,Gold
Aquatics,Swimming,"EVANS, Clayton",CAN,Men,4x100m medley relay,M,Silver
Aquatics,Swimming,"MAC DONALD, Gary",CAN,Men,4x100m medley relay,M,Silver
Aquatics,Swimming,"PICKELL, Stephen",CAN,Men,4x100m medley relay,M,Silver
Aquatics,Swimming,"SMITH, Graham",CAN,Men,4x100m medley relay,M,Silver
Aquatics,Swimming,"COOK-HOGG, Wendy",CAN,Women,4x100m medley relay,W,Bronze
Aquatics,Swimming,"CORSIGLIA, Robin Marie",CAN,Women,4x100m medley relay,W,Bronze
Aquatics,Swimming,"JARDIN, Anne Elizabeth",CAN,Women,4x100m medley relay,W,Bronze
Aquatics,Swimming,"SMITH-SLOAN, Susan Estelle",CAN,Women,4x100m medley relay,W,Bronze
Aquatics,Swimming,"ANKE, Hannelore",GDR,Women,4x100m medley relay,W,Gold
Aquatics,Swimming,"ENDER, Kornelia",GDR,Women,4x100m medley relay,W,Gold
Aquatics,Swimming,"POLLACK, Andrea",GDR,Women,4x100m medley relay,W,Gold
Aquatics,Swimming,"RICHTER, Ulrike",GDR,Women,4x100m medley relay,W,Gold
Aquatics,Swimming,"BABASHOFF, Shirley Farber",USA,Women,4x100m medley relay,W,Silver
Aquatics,Swimming,"JEZEK, Linda Louise",USA,Women,4x100m medley relay,W,Silver
Aquatics,Swimming,"SIERING, Laura Gail",USA,Women,4x100m medley relay,W,Silver
Aquatics,Swimming,"WRIGHT, Camille",USA,Women,4x100m medley relay,W,Silver
Aquatics,Swimming,"BRINKLEY, Brian",GBR,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"DOWNIE, Gordon Hunter",GBR,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"DUNNE, David Michael",GBR,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"MCCLATCHEY, Alan",GBR,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"BRUNER, Michael Lee",USA,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"FURNISS, Bruce Macfarlane",USA,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"MONTGOMERY, James Paul",USA,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"NABER, John Phillips",USA,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"BOGDANOV, Andrei",URS,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"KOPLYAKOV, Sergei",URS,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"KRYLOV, Andrei",URS,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"RASKATOV, Vladimir",URS,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"WEINBERG, Wendy Elizabeth",USA,Women,800m freestyle,W,Bronze
Aquatics,Swimming,"THÜMER, Petra",GDR,Women,800m freestyle,W,Gold
Aquatics,Swimming,"BABASHOFF, Shirley Farber",USA,Women,800m freestyle,W,Silver
Aquatics,Water polo,"BOEGSCHOTEN, Alexander",NED,Men,water polo,M,Bronze
Aquatics,Water polo,"BUUNK, Antoon G.J.",NED,Men,water polo,M,Bronze
Aquatics,Water polo,"DE ZWARTE, Pieter",NED,Men,water polo,M,Bronze
Aquatics,Water polo,"HOEPELMAN, Andries",NED,Men,water polo,M,Bronze
Aquatics,Water polo,"KROON, Evert Gerrit",NED,Men,water polo,M,Bronze
Aquatics,Water polo,"LANDEWEERD, Nicolaas",NED,Men,water polo,M,Bronze
Aquatics,Water polo,"SMITS, Hans",NED,Men,water polo,M,Bronze
Aquatics,Water polo,"STROBOER, Gijsbert (Gijs)",NED,Men,water polo,M,Bronze
Aquatics,Water polo,"TOONEN, Hendrik (Rik)",NED,Men,water polo,M,Bronze
Aquatics,Water polo,"VAN ZEELAND, Hans",NED,Men,water polo,M,Bronze
Aquatics,Water polo,"VEER, Jan Evert",NED,Men,water polo,M,Bronze
Aquatics,Water polo,"CSAPO, Gabor",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"CSERVENYAK, Tibor",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"FARAGO, Tamas",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"GERENDAS, Gyorgy",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"HORKAI, Gyorgy",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"KENEZ, Gyorgy",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"KONRAD, Ferenc",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"MOLNAR, Endre",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"SAROSI, Laszlo",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"SUDAR, Attila",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"SZIVOS, Istvan",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"ALBERANI SAMARITANI, Alberto",ITA,Men,water polo,M,Silver
Aquatics,Water polo,"BARACCHINI, Silvio",ITA,Men,water polo,M,Silver
Aquatics,Water polo,"CASTAGNOLA, Luigi",ITA,Men,water polo,M,Silver
Aquatics,Water polo,"D, Vincenzo",ITA,Men,water polo,M,Silver
Aquatics,Water polo,"DE MAGISTRIS, Gianni",ITA,Men,water polo,M,Silver
Aquatics,Water polo,"DE MAGISTRIS, Riccardo",ITA,Men,water polo,M,Silver
Aquatics,Water polo,"DEL DUCA, Marcello",ITA,Men,water polo,M,Silver
Aquatics,Water polo,"GHIBELLINI, Alessandro",ITA,Men,water polo,M,Silver
Aquatics,Water polo,"MARSILI, Sante",ITA,Men,water polo,M,Silver
Aquatics,Water polo,"PANERAI, Umberto",ITA,Men,water polo,M,Silver
Aquatics,Water polo,"SIMEONI, Roldano",ITA,Men,water polo,M,Silver
Archery,Archery,"FERRARI, Giancarlo",ITA,Men,individual FITA round,M,Bronze
Archery,Archery,"PACE, Darrell Owen",USA,Men,individual FITA round,M,Gold
Archery,Archery,"MICHINAGA, Hiroshi",JPN,Men,individual FITA round,M,Silver
Archery,Archery,"RUSTAMOVA, Zebiniso",URS,Women,individual FITA round,W,Bronze
Archery,Archery,"RYON, Luann Marie",USA,Women,individual FITA round,W,Gold
Archery,Archery,"KOVPAN, Valentina",URS,Women,individual FITA round,W,Silver
Athletics,Athletics,"FOSTER, Brendan",GBR,Men,10000m,M,Bronze
Athletics,Athletics,"VIREN, Lasse",FIN,Men,10000m,M,Gold
Athletics,Athletics,"LOPES, Carlos",POR,Men,10000m,M,Silver
Athletics,Athletics,"BORZOV, Valery",URS,Men,100m,M,Bronze
Athletics,Athletics,"CRAWFORD, Hasely",TRI,Men,100m,M,Gold
Athletics,Athletics,"QUARRIE, Donald",JAM,Men,100m,M,Silver
Athletics,Athletics,"HELTEN, Inge",FRG,Women,100m,W,Bronze
Athletics,Athletics,"RICHTER-IRRGANG, Annegret",FRG,Women,100m,W,Gold
Athletics,Athletics,"STECHER, Renate",GDR,Women,100m,W,Silver
Athletics,Athletics,"LEBEDEVA, Natalya",URS,Women,100m hurdles,W,Bronze
Athletics,Athletics,"SCHALLER-KLIER, Johanna",GDR,Women,100m hurdles,W,Gold
Athletics,Athletics,"ANISIMOVA, Tatiana",URS,Women,100m hurdles,W,Silver
Athletics,Athletics,"DAVENPORT, Willie",USA,Men,110m hurdles,M,Bronze
Athletics,Athletics,"DRUT, Guy",FRA,Men,110m hurdles,M,Gold
Athletics,Athletics,"CASANAS RAMIREZ, Alejandro",CUB,Men,110m hurdles,M,Silver
Athletics,Athletics,"WELLMANN, Paul-Heinz",FRG,Men,1500m,M,Bronze
Athletics,Athletics,"WALKER, John",NZL,Men,1500m,M,Gold
Athletics,Athletics,"VAN DAMME, Ivo",BEL,Men,1500m,M,Silver
Athletics,Athletics,"KLAPEZYNSKI-BRUNS, Ulrike",GDR,Women,1500m,W,Bronze
Athletics,Athletics,"KAZANKINA, Tatiana",URS,Women,1500m,W,Gold
Athletics,Athletics,"HOFFMEISTER, Gunhild",GDR,Women,1500m,W,Silver
Athletics,Athletics,"EVANS, Dwayne Eugene",USA,Men,200m,M,Bronze
Athletics,Athletics,"QUARRIE, Donald",JAM,Men,200m,M,Gold
Athletics,Athletics,"HAMPTON, Millard Frank Jr.",USA,Men,200m,M,Silver
Athletics,Athletics,"STECHER, Renate",GDR,Women,200m,W,Bronze
Athletics,Athletics,"ECKERT-WÖCKEL, Bärbel",GDR,Women,200m,W,Gold
Athletics,Athletics,"RICHTER-IRRGANG, Annegret",FRG,Women,200m,W,Silver
Athletics,Athletics,"FRENKEL, Peter",GDR,Men,20km walk,M,Bronze
Athletics,Athletics,"BAUTISTA ROCHA, Daniel",MEX,Men,20km walk,M,Gold
Athletics,Athletics,"REIMANN, Hans",GDR,Men,20km walk,M,Silver
Athletics,Athletics,"BAUMGARTL, Frank",GDR,Men,3000m steeplechase,M,Bronze
Athletics,Athletics,"GARDERUD, Anders",SWE,Men,3000m steeplechase,M,Gold
Athletics,Athletics,"MALINOWSKI, Bronislaw",POL,Men,3000m steeplechase,M,Silver
Athletics,Athletics,"FRAZIER, Herman Ronald",USA,Men,400m,M,Bronze
Athletics,Athletics,"JUANTORENA, Alberto",CUB,Men,400m,M,Gold
Athletics,Athletics,"NEWHOUSE, Frederick Vaughn",USA,Men,400m,M,Silver
Athletics,Athletics,"STROPAHL-STREIDT, Ellen",GDR,Women,400m,W,Bronze
Athletics,Athletics,"SZEWINSKA, Irena",POL,Women,400m,W,Gold
Athletics,Athletics,"BREHMER-LATHAN, Christina",GDR,Women,400m,W,Silver
Athletics,Athletics,"GAVRILENKO, Yevgeni",URS,Men,400m hurdles,M,Bronze
Athletics,Athletics,"MOSES, Edwin",USA,Men,400m hurdles,M,Gold
Athletics,Athletics,"SHINE, Michael Lyle",USA,Men,400m hurdles,M,Silver
Athletics,Athletics,"AKSININ, Aleksandr",URS,Men,4x100m relay,M,Bronze
Athletics,Athletics,"BORZOV, Valery",URS,Men,4x100m relay,M,Bronze
Athletics,Athletics,"KOLESNIKOV, Nikolai",URS,Men,4x100m relay,M,Bronze
Athletics,Athletics,"SILOVS, Yuris",URS,Men,4x100m relay,M,Bronze
Athletics,Athletics,"GLANCE, Harvey Edward",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"HAMPTON, Millard Frank Jr.",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"JONES, John Wesley",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"RIDDICK, Steven Earl",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"KOKOT, Manfred",GDR,Men,4x100m relay,M,Silver
Athletics,Athletics,"KURRAT, Klaus-Dieter",GDR,Men,4x100m relay,M,Silver
Athletics,Athletics,"PFEIFER, Jörg",GDR,Men,4x100m relay,M,Silver
Athletics,Athletics,"THIEME, Alexander",GDR,Men,4x100m relay,M,Silver
Athletics,Athletics,"ANISIMOVA, Vera",URS,Women,4x100m relay,W,Bronze
Athletics,Athletics,"BESFAMILNAYA, Nadezhda",URS,Women,4x100m relay,W,Bronze
Athletics,Athletics,"PROROCHENKO, Tatiana",URS,Women,4x100m relay,W,Bronze
Athletics,Athletics,"ZHARKOVA-MASLAKOVA, Liudmila",URS,Women,4x100m relay,W,Bronze
Athletics,Athletics,"BODENDORF, Carla",GDR,Women,4x100m relay,W,Gold
Athletics,Athletics,"ECKERT-WÖCKEL, Bärbel",GDR,Women,4x100m relay,W,Gold
Athletics,Athletics,"OELSNER-GÖHR, Marlies",GDR,Women,4x100m relay,W,Gold
Athletics,Athletics,"STECHER, Renate",GDR,Women,4x100m relay,W,Gold
Athletics,Athletics,"HELTEN, Inge",FRG,Women,4x100m relay,W,Silver
Athletics,Athletics,"KRONIGER, Annegret",FRG,Women,4x100m relay,W,Silver
Athletics,Athletics,"POSSEKEL, Elvira",FRG,Women,4x100m relay,W,Silver
Athletics,Athletics,"RICHTER-IRRGANG, Annegret",FRG,Women,4x100m relay,W,Silver
Athletics,Athletics,"HERRMANN, Bernd",FRG,Men,4x400m relay,M,Bronze
Athletics,Athletics,"HOFMEISTER, Franz-Peter",FRG,Men,4x400m relay,M,Bronze
Athletics,Athletics,"KRIEG, Lothar",FRG,Men,4x400m relay,M,Bronze
Athletics,Athletics,"SCHMID, Harald",FRG,Men,4x400m relay,M,Bronze
Athletics,Athletics,"BROWN, Benjamin Gene",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"FRAZIER, Herman Ronald",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"NEWHOUSE, Frederick Vaughn",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"PARKS, Maxwell Lander",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"JAREMSKI, Zbigniew",POL,Men,4x400m relay,M,Silver
Athletics,Athletics,"PIETRZYK, Jerzy",POL,Men,4x400m relay,M,Silver
Athletics,Athletics,"PODLAS, Ryszard",POL,Men,4x400m relay,M,Silver
Athletics,Athletics,"WERNER, Jan",POL,Men,4x400m relay,M,Silver
Athletics,Athletics,"AKSENOVA, Lyudmila",URS,Women,4x400m relay,W,Bronze
Athletics,Athletics,"CHISTYAKOVA-SOKOLOVA, Natalya",URS,Women,4x400m relay,W,Bronze
Athletics,Athletics,"KLIMOVOCHA, Inta",URS,Women,4x400m relay,W,Bronze
Athletics,Athletics,"KOLESNIKOVA-ILYINA, Nadezhda",URS,Women,4x400m relay,W,Bronze
Athletics,Athletics,"BREHMER-LATHAN, Christina",GDR,Women,4x400m relay,W,Gold
Athletics,Athletics,"MALETZKI, Doris",GDR,Women,4x400m relay,W,Gold
Athletics,Athletics,"ROHDE, Brigitte",GDR,Women,4x400m relay,W,Gold
Athletics,Athletics,"STROPAHL-STREIDT, Ellen",GDR,Women,4x400m relay,W,Gold
Athletics,Athletics,"BRYANT, Rosalyn Evette",USA,Women,4x400m relay,W,Silver
Athletics,Athletics,"GREENE-JILES, Pamela",USA,Women,4x400m relay,W,Silver
Athletics,Athletics,"INGRAM, Sheila Rena",USA,Women,4x400m relay,W,Silver
Athletics,Athletics,"SAPENTER, Deborah Elaine",USA,Women,4x400m relay,W,Silver
Athletics,Athletics,"HILDENBRAND, Klaus-Peter",FRG,Men,5000m,M,Bronze
Athletics,Athletics,"VIREN, Lasse",FIN,Men,5000m,M,Gold
Athletics,Athletics,"QUAX, Dick Theodorus",NZL,Men,5000m,M,Silver
Athletics,Athletics,"WOHLHUTER, Richard Charles",USA,Men,800m,M,Bronze
Athletics,Athletics,"JUANTORENA, Alberto",CUB,Men,800m,M,Gold
Athletics,Athletics,"VAN DAMME, Ivo",BEL,Men,800m,M,Silver
Athletics,Athletics,"ZINN, Elfi",GDR,Women,800m,W,Bronze
Athletics,Athletics,"KAZANKINA, Tatiana",URS,Women,800m,W,Gold
Athletics,Athletics,"CHTEREVA, Nikolina",BUL,Women,800m,W,Silver
Athletics,Athletics,"AVILOV, Nikolai",URS,Men,decathlon,M,Bronze
Athletics,Athletics,"JENNER, William Bruce",USA,Men,decathlon,M,Gold
Athletics,Athletics,"KRATSCHMER, Guido",FRG,Men,decathlon,M,Silver
Athletics,Athletics,"POWELL, John Gates",USA,Men,discus throw,M,Bronze
Athletics,Athletics,"WILKINS, Malcolm Maurice",USA,Men,discus throw,M,Gold
Athletics,Athletics,"SCHMIDT, Wolfgang",GDR,Men,discus throw,M,Silver
Athletics,Athletics,"HINZMANN, Gabriele",GDR,Women,discus throw,W,Bronze
Athletics,Athletics,"SCHLAAK-JAHL, Evelin",GDR,Women,discus throw,W,Gold
Athletics,Athletics,"VERGOVA-PETKOVA, Maria",BUL,Women,discus throw,W,Silver
Athletics,Athletics,"BONDARCHUK, Anatoli",URS,Men,hammer throw,M,Bronze
Athletics,Athletics,"SEDYKH, Yuri",URS,Men,hammer throw,M,Gold
Athletics,Athletics,"SPIRIDONOV, Aleksei",URS,Men,hammer throw,M,Silver
Athletics,Athletics,"STONES, Dwight Edwin",USA,Men,high jump,M,Bronze
Athletics,Athletics,"WSZOLA, Jacek",POL,Men,high jump,M,Gold
Athletics,Athletics,"JOY, Gregory",CAN,Men,high jump,M,Silver
Athletics,Athletics,"BLAGOEVA-DIMITROVA, Yordanka",BUL,Women,high jump,W,Bronze
Athletics,Athletics,"WITSCHAS-ACKERMANN, Rosemarie",GDR,Women,high jump,W,Gold
Athletics,Athletics,"SIMEONI, Sara",ITA,Women,high jump,W,Silver
Athletics,Athletics,"MEGELEA, Gheorghe",ROU,Men,javelin throw,M,Bronze
Athletics,Athletics,"NEMETH, Miklos",HUN,Men,javelin throw,M,Gold
Athletics,Athletics,"SIITONEN, Hannu Juhani",FIN,Men,javelin throw,M,Silver
Athletics,Athletics,"SCHMIDT, Kathryn Joan",USA,Women,javelin throw,W,Bronze
Athletics,Athletics,"FUCHS, Ruth",GDR,Women,javelin throw,W,Gold
Athletics,Athletics,"BECKER-STEINER, Marion",FRG,Women,javelin throw,W,Silver
Athletics,Athletics,"WARTENBERG, Frank",GDR,Men,long jump,M,Bronze
Athletics,Athletics,"ROBINSON, Arnie",USA,Men,long jump,M,Gold
Athletics,Athletics,"WILLIAMS, Randel Luvelle",USA,Men,long jump,M,Silver
Athletics,Athletics,"ALFEEVA, Lidia",URS,Women,long jump,W,Bronze
Athletics,Athletics,"VOIGT, Angela",GDR,Women,long jump,W,Gold
Athletics,Athletics,"MCMILLAN, Catherine Laverne",USA,Women,long jump,W,Silver
Athletics,Athletics,"LISMONT, Karel",BEL,Men,marathon,M,Bronze
Athletics,Athletics,"CIERPINSKI, Waldemar",GDR,Men,marathon,M,Gold
Athletics,Athletics,"SHORTER, Frank Charles",USA,Men,marathon,M,Silver
Athletics,Athletics,"POLLAK, Burglinde",GDR,Women,pentathlon,W,Bronze
Athletics,Athletics,"SIEGL, Siegrun",GDR,Women,pentathlon,W,Gold
Athletics,Athletics,"BODNER-LASER, Christine",GDR,Women,pentathlon,W,Silver
Athletics,Athletics,"ROBERTS, David Luther",USA,Men,pole vault,M,Bronze
Athletics,Athletics,"SLUSARSKI, Tadeusz",POL,Men,pole vault,M,Gold
Athletics,Athletics,"KALLIOMÄKI, Antti Tapani",FIN,Men,pole vault,M,Silver
Athletics,Athletics,"BARYSHNIKOV, Aleksandr",URS,Men,shot put,M,Bronze
Athletics,Athletics,"BEYER, Udo",GDR,Men,shot put,M,Gold
Athletics,Athletics,"MIRONOV, Yevgeni",URS,Men,shot put,M,Silver
Athletics,Athletics,"FIBINGEROVA, Helena",TCH,Women,shot put,W,Bronze
Athletics,Athletics,"CHRISTOVA-TODOROVA, Ivanka Mikailova",BUL,Women,shot put,W,Gold
Athletics,Athletics,"CHIZHOVA, Nadezhda",URS,Women,shot put,W,Silver
Athletics,Athletics,"DE OLIVEIRA, Joao Carlos",BRA,Men,triple jump,M,Bronze
Athletics,Athletics,"SANEEV, Viktor",URS,Men,triple jump,M,Gold
Athletics,Athletics,"BUTTS, James A.",USA,Men,triple jump,M,Silver
Basketball,Basketball,"ARZAMASKOV, Vladimir",URS,Men,basketball,M,Bronze
Basketball,Basketball,"BELOV, Aleksandr",URS,Men,basketball,M,Bronze
