Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Aquatics,Swimming,"JOHNS, Helen Eileen",USA,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"MADISON, Helene",USA,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"MCKIM, Josephine E.",USA,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"SAVILLE, Eleanor",USA,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"DEN OUDEN, Willemyntje (Willy)",NED,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"LADDE, Cornelia",NED,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"OVERSLOOT, Maria Petronella",NED,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"VIERDAG, Maria",NED,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"BARANY, Istvan",HUN,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"SZABADOS, László",HUN,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"SZEKELY, Andras",HUN,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"WANIE, Andras",HUN,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"MIOYAZAKI, Yasuji",JPN,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"TOYODA, Hisakichi",JPN,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"YOKOYAMA, Takashi",JPN,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"YUSA, Masanori",JPN,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"BOOTH, Francis Ewen",USA,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"FISSLER, George",USA,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"KALILI, Maiola",USA,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"KALILI, Manuella",USA,Men,4x200m freestyle relay,M,Silver
Aquatics,Water polo,"CLAPP, Austin Rhone",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"DAUBENSPECK, Philip Burton",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"FINN, Charles Thornton",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"MCCALLISTER, Charles Harold",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"O'CONNOR, James Wallace",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"STRONG, F.Calvert",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"WILDMAN, Herbert Henry",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"BARTA, István",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"BRODY, György",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"HALASSY, Oliver",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"HOMONNAI, Lajos",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"IVÁDY, Sándor",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"KESERU, Alajos",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"KESERU, Ferenc",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"NEMETH, János",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"SÁRKÁNY, Miklós",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"VÉRTESI (VRABELY), József",HUN,Men,water polo,M,Gold
Aquatics,Water polo,"BENECKE, Emil",GER,Men,water polo,M,Silver
Aquatics,Water polo,"CORDES, Otto",GER,Men,water polo,M,Silver
Aquatics,Water polo,"ECKSTEIN, Hans",GER,Men,water polo,M,Silver
Aquatics,Water polo,"GUNST, Fritz",GER,Men,water polo,M,Silver
Aquatics,Water polo,"RADEMACHER, Erich",GER,Men,water polo,M,Silver
Aquatics,Water polo,"RADEMACHER, Joachim",GER,Men,water polo,M,Silver
Aquatics,Water polo,"SCHULZE, Hans",GER,Men,water polo,M,Silver
Aquatics,Water polo,"SCHWARTZ, Heiko",GER,Men,water polo,M,Silver
Athletics,Athletics,"VIRTANEN, Lauri",FIN,Men,10000m,M,Bronze
Athletics,Athletics,"KUSOCINSKI, Janusz",POL,Men,10000m,M,Gold
Athletics,Athletics,"ISO-HOLLO, Volmari",FIN,Men,10000m,M,Silver
Athletics,Athletics,"JONATH, Arthur",GER,Men,100m,M,Bronze
Athletics,Athletics,"TOLAN, Eddie",USA,Men,100m,M,Gold
Athletics,Athletics,"METCALFE, Ralph",USA,Men,100m,M,Silver
Athletics,Athletics,"VON BREMEN, Wilhelmina",USA,Women,100m,W,Bronze
Athletics,Athletics,"WALASIEWICZ, Stanislawa",POL,Women,100m,W,Gold
Athletics,Athletics,"STRIKE-SISSON, Hilda",CAN,Women,100m,W,Silver
Athletics,Athletics,"FINLAY, Donald",GBR,Men,110m hurdles,M,Bronze
Athletics,Athletics,"SALING, George J. Jr.",USA,Men,110m hurdles,M,Gold
Athletics,Athletics,"BEARD, Percy",USA,Men,110m hurdles,M,Silver
Athletics,Athletics,"EDWARDS, Philip",CAN,Men,1500m,M,Bronze
Athletics,Athletics,"BECCALI, Luigi",ITA,Men,1500m,M,Gold
Athletics,Athletics,"CORNES, John",GBR,Men,1500m,M,Silver
Athletics,Athletics,"METCALFE, Ralph",USA,Men,200m,M,Bronze
Athletics,Athletics,"TOLAN, Eddie",USA,Men,200m,M,Gold
Athletics,Athletics,"SIMPSON, George Sidney",USA,Men,200m,M,Silver
Athletics,Athletics,"MCCLUSKEY, Joseph Paul",USA,Men,3000m steeplechase,M,Bronze
Athletics,Athletics,"ISO-HOLLO, Volmari",FIN,Men,3000m steeplechase,M,Gold
Athletics,Athletics,"EVENSON, Thomas",GBR,Men,3000m steeplechase,M,Silver
Athletics,Athletics,"WILSON, Alexander S.",CAN,Men,400m,M,Bronze
Athletics,Athletics,"CARR, William Arthur",USA,Men,400m,M,Gold
Athletics,Athletics,"EASTMAN, Benjamin Bangs",USA,Men,400m,M,Silver
Athletics,Athletics,"TAYLOR, Frederick Morgan",USA,Men,400m hurdles,M,Bronze
Athletics,Athletics,"TISDALL, Robert Morton Newburgh",IRL,Men,400m hurdles,M,Gold
Athletics,Athletics,"HARDIN, Glenn Foster",USA,Men,400m hurdles,M,Silver
Athletics,Athletics,"CASTELLI, Giuseppe",ITA,Men,4x100m relay,M,Bronze
Athletics,Athletics,"FACELLI, Luigi",ITA,Men,4x100m relay,M,Bronze
Athletics,Athletics,"MAREGATTI, Ruggero",ITA,Men,4x100m relay,M,Bronze
Athletics,Athletics,"TOETTI, Edgardo",ITA,Men,4x100m relay,M,Bronze
Athletics,Athletics,"DYER, Hector Monroe",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"KIESEL, Robert Allan",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"TOPPINO, Martin Emmett",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"WYKOFF, Frank Clifford",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"BORCHMEYER, Erich",GER,Men,4x100m relay,M,Silver
Athletics,Athletics,"HENDRIX, Fritz",GER,Men,4x100m relay,M,Silver
Athletics,Athletics,"JONATH, Arthur",GER,Men,4x100m relay,M,Silver
Athletics,Athletics,"KÖRNIG, Helmuth",GER,Men,4x100m relay,M,Silver
Athletics,Athletics,"HALSTEAD, Nellie",GBR,Women,4x100m relay,W,Bronze
Athletics,Athletics,"HISCOCK, Eileen May",GBR,Women,4x100m relay,W,Bronze
Athletics,Athletics,"PORTER, Gwendoline Alice",GBR,Women,4x100m relay,W,Bronze
Athletics,Athletics,"WEBB, Violet B.",GBR,Women,4x100m relay,W,Bronze
Athletics,Athletics,"CAREW, Mary Louise",USA,Women,4x100m relay,W,Gold
Athletics,Athletics,"FURTSCH, Evelyn",USA,Women,4x100m relay,W,Gold
Athletics,Athletics,"ROGERS, Annette Joan",USA,Women,4x100m relay,W,Gold
Athletics,Athletics,"VON BREMEN, Wilhelmina",USA,Women,4x100m relay,W,Gold
Athletics,Athletics,"FRIZZELL, Mary",CAN,Women,4x100m relay,W,Silver
Athletics,Athletics,"FRIZZELL, Mildred",CAN,Women,4x100m relay,W,Silver
Athletics,Athletics,"PALMER-ALDERSON, Lillian",CAN,Women,4x100m relay,W,Silver
Athletics,Athletics,"STRIKE-SISSON, Hilda",CAN,Women,4x100m relay,W,Silver
Athletics,Athletics,"BALL, James A.",CAN,Men,4x400m relay,M,Bronze
Athletics,Athletics,"EDWARDS, Philip",CAN,Men,4x400m relay,M,Bronze
Athletics,Athletics,"LEWIS, Raymond Gray",CAN,Men,4x400m relay,M,Bronze
Athletics,Athletics,"WILSON, Alexander S.",CAN,Men,4x400m relay,M,Bronze
Athletics,Athletics,"ABLOWICH, Edgar Allen",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"CARR, William Arthur",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"FUQUA, Ivan William",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"WARNER, Karl De Witt",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"BURGHLEY, David George",GBR,Men,4x400m relay,M,Silver
Athletics,Athletics,"HAMPSON, Thomas",GBR,Men,4x400m relay,M,Silver
Athletics,Athletics,"RAMPLING, Godfrey Lionel",GBR,Men,4x400m relay,M,Silver
Athletics,Athletics,"STONELEY, Crew Hallett",GBR,Men,4x400m relay,M,Silver
Athletics,Athletics,"VIRTANEN, Lauri",FIN,Men,5000m,M,Bronze
Athletics,Athletics,"LEHTINEN, Lauri Aleksanteri",FIN,Men,5000m,M,Gold
Athletics,Athletics,"HILL, Ralph Anthony",USA,Men,5000m,M,Silver
Athletics,Athletics,"FRIGERIO, Ugo",ITA,Men,50km walk,M,Bronze
Athletics,Athletics,"GREEN, Thomas William",GBR,Men,50km walk,M,Gold
Athletics,Athletics,"DALINS, Janis",LAT,Men,50km walk,M,Silver
Athletics,Athletics,"EDWARDS, Philip",CAN,Men,800m,M,Bronze
Athletics,Athletics,"HAMPSON, Thomas",GBR,Men,800m,M,Gold
Athletics,Athletics,"WILSON, Alexander S.",CAN,Men,800m,M,Silver
Athletics,Athletics,"CLARK, Marjorie R.",RSA,Women,80m hurdles,W,Bronze
Athletics,Athletics,"DIDRIKSON, Mildred",USA,Women,80m hurdles,W,Gold
Athletics,Athletics,"HALL, Evelyne Ruth",USA,Women,80m hurdles,W,Silver
Athletics,Athletics,"EBERLE, Wolrad",GER,Men,decathlon,M,Bronze
Athletics,Athletics,"BAUSCH, James Aloysius Bernard",USA,Men,decathlon,M,Gold
Athletics,Athletics,"JÄRVINEN, Akiles Eero Johannes",FIN,Men,decathlon,M,Silver
Athletics,Athletics,"WINTER, Paul",FRA,Men,discus throw,M,Bronze
Athletics,Athletics,"ANDERSON, John Franklin",USA,Men,discus throw,M,Gold
Athletics,Athletics,"LABORDE, Henri Jean",USA,Men,discus throw,M,Silver
Athletics,Athletics,"WAJSOURNA, Jadwiga",POL,Women,discus throw,W,Bronze
Athletics,Athletics,"COPELAND, Lillian",USA,Women,discus throw,W,Gold
Athletics,Athletics,"OSBURN, Ruth",USA,Women,discus throw,W,Silver
Athletics,Athletics,"ZAREMBA, Peter Timothy",USA,Men,hammer throw,M,Bronze
Athletics,Athletics,"O'CALLAGHAN, Patrick",IRL,Men,hammer throw,M,Gold
Athletics,Athletics,"PÖRHÖLÄ, Frans Wilhelmi",FIN,Men,hammer throw,M,Silver
Athletics,Athletics,"TORIBIO, Simeon Galvez",PHI,Men,high jump,M,Bronze
Athletics,Athletics,"MCNAUGHTON, Duncan",CAN,Men,high jump,M,Gold
Athletics,Athletics,"VAN OSDEL, Robert",USA,Men,high jump,M,Silver
Athletics,Athletics,"DAWES-SPINKS, Eva",CAN,Women,high jump,W,Bronze
Athletics,Athletics,"SHILEY, Jean",USA,Women,high jump,W,Gold
Athletics,Athletics,"DIDRIKSON, Mildred",USA,Women,high jump,W,Silver
Athletics,Athletics,"PENTTILA, Eino",FIN,Men,javelin throw,M,Bronze
Athletics,Athletics,"JARVINEN, Matti Henrik",FIN,Men,javelin throw,M,Gold
Athletics,Athletics,"SIPPALA, Matti Kalervo",FIN,Men,javelin throw,M,Silver
Athletics,Athletics,"FLEISCHER, Mathilde (Tilly)",GER,Women,javelin throw,W,Bronze
Athletics,Athletics,"DIDRIKSON, Mildred",USA,Women,javelin throw,W,Gold
Athletics,Athletics,"BRAUMÜLLER, Ellen",GER,Women,javelin throw,W,Silver
Athletics,Athletics,"NAMBU, Chuhei",JPN,Men,long jump,M,Bronze
Athletics,Athletics,"GORDON, Edward Lansing",USA,Men,long jump,M,Gold
Athletics,Athletics,"REDD, Charles Lambert",USA,Men,long jump,M,Silver
Athletics,Athletics,"TOIVONEN, Armas Adam",FIN,Men,marathon,M,Bronze
Athletics,Athletics,"ZABALA, Juan Carlos",ARG,Men,marathon,M,Gold
Athletics,Athletics,"FERRIS, Samuel",GBR,Men,marathon,M,Silver
Athletics,Athletics,"JEFFERSON, George G.",USA,Men,pole vault,M,Bronze
Athletics,Athletics,"MILLER, William Waring",USA,Men,pole vault,M,Gold
Athletics,Athletics,"NISHIDA, Shuhei",JPN,Men,pole vault,M,Silver
Athletics,Athletics,"DOUDA, Frantisek",TCH,Men,shot put,M,Bronze
Athletics,Athletics,"SEXTON, Leo Joseph",USA,Men,shot put,M,Gold
Athletics,Athletics,"ROTHERT, Harlow Phelps",USA,Men,shot put,M,Silver
Athletics,Athletics,"OSHIMA, Kenkichi",JPN,Men,triple jump,M,Bronze
Athletics,Athletics,"NAMBU, Chuhei",JPN,Men,triple jump,M,Gold
Athletics,Athletics,"SVENSSON, Eric",SWE,Men,triple jump,M,Silver
Boxing,Boxing,"SALICA, Louis",USA,Men,- 50.8kg (flyweight),M,Bronze
Boxing,Boxing,"ENEKES, Istvan",HUN,Men,- 50.8kg (flyweight),M,Gold
Boxing,Boxing,"CABANAS, Francisco",MEX,Men,- 50.8kg (flyweight),M,Silver
Boxing,Boxing,"FEARY, Frederick",USA,Men,+ 79.38kg (heavyweight),M,Bronze
Boxing,Boxing,"LOVELL, Alberto Santiago",ARG,Men,+ 79.38kg (heavyweight),M,Gold
Boxing,Boxing,"ROVATI, Luigi",ITA,Men,+ 79.38kg (heavyweight),M,Silver
Boxing,Boxing,"VILLANUEVA, Jose",PHI,Men,50.8 - 54kg (bantamweight),M,Bronze
Boxing,Boxing,"GWYNNE, Horace Lefty",CAN,Men,50.8 - 54kg (bantamweight),M,Gold
Boxing,Boxing,"ZIGLARSKI, Hans",GER,Men,50.8 - 54kg (bantamweight),M,Silver
Boxing,Boxing,"CARLSSON-EKEBACK, Allan",SWE,Men,54 - 57.15kg (featherweight),M,Bronze
Boxing,Boxing,"ROBLEDO, Carmelo Ambrosio",ARG,Men,54 - 57.15kg (featherweight),M,Gold
Boxing,Boxing,"SCHLEINKOFER, Josef",GER,Men,54 - 57.15kg (featherweight),M,Silver
Boxing,Boxing,"BOR, Nathan",USA,Men,57.15 - 61.24kg (lightweight),M,Bronze
Boxing,Boxing,"STEVENS, Lawrence",RSA,Men,57.15 - 61.24kg (lightweight),M,Gold
Boxing,Boxing,"AHLQVIST, Thure",SWE,Men,57.15 - 61.24kg (lightweight),M,Silver
Boxing,Boxing,"AHLBERG, Bruno Valfrid",FIN,Men,61.24 - 66.68kg (welterweight),M,Bronze
Boxing,Boxing,"FLYNN, Edward L.",USA,Men,61.24 - 66.68kg (welterweight),M,Gold
Boxing,Boxing,"CAMPE, Erich",GER,Men,61.24 - 66.68kg (welterweight),M,Silver
Boxing,Boxing,"PIERCE, Ernest",RSA,Men,66.68 - 72.57kg (middleweight),M,Bronze
Boxing,Boxing,"BARTH, Carmen",USA,Men,66.68 - 72.57kg (middleweight),M,Gold
Boxing,Boxing,"AZAR, Amado",ARG,Men,66.68 - 72.57kg (middleweight),M,Silver
Boxing,Boxing,"JORGENSEN, Peter Oscar",DEN,Men,72.57 - 79.38kg (light-heavyweight),M,Bronze
Boxing,Boxing,"CARSTENS, David Daniel",RSA,Men,72.57 - 79.38kg (light-heavyweight),M,Gold
Boxing,Boxing,"ROSSI, Gino",ITA,Men,72.57 - 79.38kg (light-heavyweight),M,Silver
Cycling,Cycling Road,"BRITZ, Bernhard",SWE,Men,individual time trial,M,Bronze
Cycling,Cycling Road,"PAVESI, Attilio",ITA,Men,individual time trial,M,Gold
Cycling,Cycling Road,"SEGATO, Guglielmo",ITA,Men,individual time trial,M,Silver
Cycling,Cycling Road,"BERG, Arne",SWE,Men,team time trial,M,Bronze
Cycling,Cycling Road,"BRITZ, Bernhard",SWE,Men,team time trial,M,Bronze
Cycling,Cycling Road,"HÖGLUND, Sven",SWE,Men,team time trial,M,Bronze
Cycling,Cycling Road,"OLMO, Giuseppe",ITA,Men,team time trial,M,Gold
Cycling,Cycling Road,"PAVESI, Attilio",ITA,Men,team time trial,M,Gold
Cycling,Cycling Road,"SEGATO, Guglielmo",ITA,Men,team time trial,M,Gold
Cycling,Cycling Road,"HANSEN, Henry Peter Christian",DEN,Men,team time trial,M,Silver
Cycling,Cycling Road,"NIELSEN, Leo",DEN,Men,team time trial,M,Silver
Cycling,Cycling Road,"SÖRENSEN, Frode Otto",DEN,Men,team time trial,M,Silver
Cycling,Cycling Track,"RAMPELBERG, Charles",FRA,Men,1km time trial,M,Bronze
Cycling,Cycling Track,"GRAY, Edgar Laurence",AUS,Men,1km time trial,M,Gold
Cycling,Cycling Track,"VAN EGMOND, Jacobus Johannes",NED,Men,1km time trial,M,Silver
Cycling,Cycling Track,"CHRISTENSEN, Harald",DEN,Men,2000m tandem,M,Bronze
Cycling,Cycling Track,"GERVIN, Willy Viggo",DEN,Men,2000m tandem,M,Bronze
Cycling,Cycling Track,"CHAILLOT, Louis",FRA,Men,2000m tandem,M,Gold
Cycling,Cycling Track,"PERRIN, Maurice",FRA,Men,2000m tandem,M,Gold
Cycling,Cycling Track,"CHAMBERS, Ernest Henry",GBR,Men,2000m tandem,M,Silver
Cycling,Cycling Track,"CHAMBERS, Stanley",GBR,Men,2000m tandem,M,Silver
Cycling,Cycling Track,"PELLIZZARI, Bruno",ITA,Men,Sprint indivual,M,Bronze
Cycling,Cycling Track,"VAN EGMOND, Jacobus Johannes",NED,Men,Sprint indivual,M,Gold
Cycling,Cycling Track,"CHAILLOT, Louis",FRA,Men,Sprint indivual,M,Silver
Cycling,Cycling Track,"HARWELL, William Gladstone",GBR,Men,Team Pursuit (4000m),M,Bronze
Cycling,Cycling Track,"HOLLAND, Charles Alfred",GBR,Men,Team Pursuit (4000m),M,Bronze
Cycling,Cycling Track,"JOHNSON, Ernest Alfred",GBR,Men,Team Pursuit (4000m),M,Bronze
Cycling,Cycling Track,"SOUTHALL, Frank William",GBR,Men,Team Pursuit (4000m),M,Bronze
Cycling,Cycling Track,"BORSARI, Nino",ITA,Men,Team Pursuit (4000m),M,Gold
Cycling,Cycling Track,"CIMATTI, Marco",ITA,Men,Team Pursuit (4000m),M,Gold
Cycling,Cycling Track,"GHILARDI, Alberto",ITA,Men,Team Pursuit (4000m),M,Gold
Cycling,Cycling Track,"PEDRETTI, Paolo",ITA,Men,Team Pursuit (4000m),M,Gold
Cycling,Cycling Track,"CHOCQUE, Paul",FRA,Men,Team Pursuit (4000m),M,Silver
Cycling,Cycling Track,"FOURNIER, Amede",FRA,Men,Team Pursuit (4000m),M,Silver
Cycling,Cycling Track,"LEGREVES, Rene",FRA,Men,Team Pursuit (4000m),M,Silver
Cycling,Cycling Track,"MOUILLEFARINE, Henri",FRA,Men,Team Pursuit (4000m),M,Silver
Equestrian,Dressage,"TUTTLE, Hiram E.",USA,Men,individual,X,Bronze
Equestrian,Dressage,"LESAGE, Xavier François",FRA,Men,individual,X,Gold
Equestrian,Dressage,"MARION, Charles Louis Pierre",FRA,Men,individual,X,Silver
Equestrian,Dressage,"KITTS, Isaac Leonard",USA,Men,team,X,Bronze
Equestrian,Dressage,"MOORE, Alvin H.",USA,Men,team,X,Bronze
Equestrian,Dressage,"TUTTLE, Hiram E.",USA,Men,team,X,Bronze
Equestrian,Dressage,"JOUSSEAUME, Andre Rene",FRA,Men,team,X,Gold
Equestrian,Dressage,"LESAGE, Xavier François",FRA,Men,team,X,Gold
Equestrian,Dressage,"MARION, Charles Louis Pierre",FRA,Men,team,X,Gold
Equestrian,Dressage,"BOLTENSTERN JR., Gustaf Adolf",SWE,Men,team,X,Silver
Equestrian,Dressage,"BYSTRÖM, Thomas",SWE,Men,team,X,Silver
Equestrian,Dressage,"SANDSTRÖM, Bertil",SWE,Men,team,X,Silver
Equestrian,Eventing,"VON ROSEN JR., Clarence",SWE,Men,individual,X,Bronze
Equestrian,Eventing,"PAHUD DE MORTANGES, Charles Ferdinand",NED,Men,individual,X,Gold
Equestrian,Eventing,"THOMSON, Earl Foster",USA,Men,individual,X,Silver
Equestrian,Eventing,"ARGO, Edwin Yancey",USA,Men,team,X,Gold
Equestrian,Eventing,"CHAMBERLIN, Harry Dwight",USA,Men,team,X,Gold
Equestrian,Eventing,"THOMSON, Earl Foster",USA,Men,team,X,Gold
Equestrian,Eventing,"PAHUD DE MORTANGES, Charles Ferdinand",NED,Men,team,X,Silver
Equestrian,Eventing,"SCHUMMELKETEL, Karel Johan",NED,Men,team,X,Silver
Equestrian,Eventing,"VAN LENNEP, Aernout",NED,Men,team,X,Silver
Equestrian,Jumping,"VON ROSEN JR., Clarence",SWE,Men,individual,X,Bronze
Equestrian,Jumping,"NISHI, Takeichi",JPN,Men,individual,X,Gold
Equestrian,Jumping,"CHAMBERLIN, Harry Dwight",USA,Men,individual,X,Silver
Fencing,Fencing,"AGOSTONI, Carlo",ITA,Men,épée individual,M,Bronze
Fencing,Fencing,"CORNAGGIA-MEDICI, Giancarlo C.",ITA,Men,épée individual,M,Gold
Fencing,Fencing,"BUCHARD, Georges",FRA,Men,épée individual,M,Silver
Fencing,Fencing,"CALNAN, George Charles",USA,Men,épée team,M,Bronze
Fencing,Fencing,"DE CAPRILES, Miguel Angel",USA,Men,épée team,M,Bronze
Fencing,Fencing,"HEISS, Gustave Marinius",USA,Men,épée team,M,Bronze
Fencing,Fencing,"JAECKEL, Tracy",USA,Men,épée team,M,Bronze
Fencing,Fencing,"RIGHEIMER, Frank Stahl Jr.",USA,Men,épée team,M,Bronze
Fencing,Fencing,"SHEARS, Curtis Charles",USA,Men,épée team,M,Bronze
Fencing,Fencing,"BUCHARD, Georges",FRA,Men,épée team,M,Gold
Fencing,Fencing,"CATTIAU, Philippe",FRA,Men,épée team,M,Gold
Fencing,Fencing,"JOURDANT, Fernand",FRA,Men,épée team,M,Gold
Fencing,Fencing,"PIOT, Jean",FRA,Men,épée team,M,Gold
Fencing,Fencing,"SCHMETZ, Bernard",FRA,Men,épée team,M,Gold
Fencing,Fencing,"TAINTURIER, Georges",FRA,Men,épée team,M,Gold
Fencing,Fencing,"AGOSTONI, Carlo",ITA,Men,épée team,M,Silver
Fencing,Fencing,"CORNAGGIA-MEDICI, Giancarlo C.",ITA,Men,épée team,M,Silver
Fencing,Fencing,"MINOLI, Renzo",ITA,Men,épée team,M,Silver
Fencing,Fencing,"RAGNO, Saverio",ITA,Men,épée team,M,Silver
Fencing,Fencing,"RICCARDI, Franco",ITA,Men,épée team,M,Silver
Fencing,Fencing,"GAUDINI, Giulio",ITA,Men,foil individual,M,Bronze
Fencing,Fencing,"MARZI, Gustavo",ITA,Men,foil individual,M,Gold
Fencing,Fencing,"LEVIS, Joseph L.",USA,Men,foil individual,M,Silver
Fencing,Fencing,"BOGEN, Erna",HUN,Women,foil individual,W,Bronze
Fencing,Fencing,"PREIS-MÜLLER, Ellen S.",AUT,Women,foil individual,W,Gold
Fencing,Fencing,"GUINNESS, Heather Seymour",GBR,Women,foil individual,W,Silver
