2010-01-04,100.0
2010-01-05,100.4573940828374
2010-01-06,99.9810047453719
2010-01-07,99.4853284245879
2010-01-08,100.14823137555497
2010-01-11,99.3143122215972
2010-01-12,97.93367370571066
2010-01-13,99.18826017307876
2010-01-14,99.11256013110619
2010-01-15,97.9226763907412
2010-01-19,100.03219533791392
2010-01-20,97.99257360323122
2010-01-21,95.56390312681542
2010-01-22,92.75151173531701
2010-01-25,93.5635565171185
2010-01-26,93.33139262084464
2010-01-27,94.00666058529168
2010-01-28,92.1649056707411
2010-01-29,90.38892339237314
2010-02-01,91.68730307003761
2010-02-02,92.5860842013042
2010-02-03,92.37427055563602
2010-02-04,88.48156374819966
2010-02-05,88.97468127226237
2010-02-08,88.26345423121616
2010-02-09,89.96809486670207
2010-02-10,89.70936312800487
2010-02-11,90.64207384458636
2010-02-12,90.33659453634387
2010-02-16,91.9682540944732
2010-02-17,92.09878573064422
2010-02-18,92.44283555664762
2010-02-19,92.1280707971362
2010-02-22,92.08977508708782
2010-02-23,90.69990338926426
2010-02-24,91.432504233033
2010-02-25,91.29785796122042
2010-02-26,92.09162654211711
2010-03-01,93.67925284312086
2010-03-02,94.22535387793096
2010-03-03,94.75784493283128
2010-03-04,95.2621148208193
2010-03-05,97.57752682061067
2010-03-08,97.93370120597378
2010-03-09,98.04336470668582
2010-03-10,98.92502376391738
2010-03-11,99.42002385944151
2010-03-12,99.63625494486857
2010-03-15,98.71498958923415
2010-03-16,99.49325252809177
2010-03-17,99.79814249353576
2010-03-18,99.910283098137
2010-03-19,98.86320509404074
2010-03-22,99.35661339394676
2010-03-23,100.18988092503523
2010-03-24,99.4040507738316
2010-03-25,99.4253113731865
2010-03-26,100.37818860557167
2010-03-29,101.15664355479981
2010-03-30,101.59712729799833
2010-03-31,101.2672164225805
2010-04-01,59.86227282472484
2010-04-05,102.55283400870442
2010-04-06,102.66963003285643
2010-04-07,102.32360878560831
2010-04-08,103.08343766977734
2010-04-09,103.78368774131188
2010-04-12,104.08091821065216
2010-04-13,104.12023929163992
2010-04-14,105.77871461202713
2010-04-15,106.0912762681443
2010-04-16,103.26053457793785
2010-04-19,103.26882641327855
2010-04-20,102.77410186411254
2010-04-21,103.70739303008858
2010-04-22,104.52490820068626
2010-04-23,105.25024964024865
2010-04-26,104.90304025468156
2010-04-27,101.34677953419767
2010-04-28,101.34922523826818
2010-04-29,102.96890887966089
2010-04-30,100.12354028227107
2010-05-03,100.46491669936562
2010-05-04,97.77280290153813
2010-05-05,96.56627341608065
2010-05-06,92.33251234640485
2010-05-07,90.75283543973228
2010-05-10,96.73146449039685
2010-05-11,95.66269637473026
2010-05-12,97.47490020664642
2010-05-13,95.91142812049536
2010-05-14,93.33146479108746
2010-05-17,93.13725950171923
2010-05-18,92.07137817242904
2010-05-19,91.5896315267185
2010-05-20,88.22423538107519
2010-05-21,90.36028217511372
2010-05-24,89.65756777556881
2010-05-25,90.18194884698886
2010-05-26,89.26845744188206
2010-05-27,93.17571552417067
2010-05-28,92.72307092008458
2010-06-01,91.85810816288661
2010-06-02,94.56121705326444
2010-06-03,94.40048260868208
2010-06-04,91.00921025594167
2010-06-07,89.48095442518422
2010-06-08,89.66883151353416
2010-06-09,88.5188387524262
2010-06-10,91.9131054944253
2010-06-11,92.39596860451054
2010-06-14,92.53815542446571
2010-06-15,95.11749524282929
2010-06-16,95.55610566006858
2010-06-17,96.1736813902443
2010-06-18,96.47875835514255
2010-06-21,96.36444673830684
2010-06-22,95.82305382015642
2010-06-23,95.85304459215133
2010-06-24,94.35475442043985
2010-06-25,94.72214934405213
2010-06-28,94.07980907177821
2010-06-29,89.80561054752343
2010-06-30,88.53058131330074
2010-07-01,89.05222228359496
2010-07-02,88.56272032584009
2010-07-06,89.52078856675521
2010-07-07,92.64995355532363
2010-07-08,93.2911082838543
2010-07-09,93.96428466388019
2010-07-12,93.27310209602703
2010-07-13,93.93683504304856
2010-07-14,94.15253062750222
2010-07-15,94.41644451254658
2010-07-16,92.65043288535001
2010-07-19,92.93395792139108
2010-07-20,94.76260909432575
2010-07-21,93.76963060737675
2010-07-22,96.24523593910322
2010-07-23,96.88329499472802
2010-07-26,97.3605672188062
2010-07-27,97.86880617385808
2010-07-28,97.41648693324308
2010-07-29,98.01126108304207
2010-07-30,97.87917182688483
2010-08-02,100.10524336467877
2010-08-03,100.17755148712426
2010-08-04,101.14327770839868
2010-08-05,101.0327761019691
2010-08-06,101.03495248061449
2010-08-09,101.45463052347554
2010-08-10,100.77581887507361
2010-08-11,96.88844899649332
2010-08-12,97.09233623239639
2010-08-13,96.56306819781018
2010-08-16,96.66303129401622
2010-08-17,97.98393279392947
2010-08-18,98.29546433940749
2010-08-19,96.71008969180296
2010-08-20,96.24737363141664
2010-08-23,95.49696112103841
2010-08-24,93.31602974590719
2010-08-25,94.05243101786277
2010-08-26,93.35921348345704
2010-08-27,94.87119768134518
2010-08-30,93.70008524567316
2010-08-31,94.09707132583604
2010-09-01,97.75036337370085
2010-09-02,98.33266720428419
2010-09-03,100.39203105903147
2010-09-07,98.82067987621299
2010-09-08,99.90724307217019
2010-09-09,100.38949313423416
2010-09-10,100.89289142707575
2010-09-13,102.23305496862363
2010-09-14,102.77085452086394
2010-09-15,103.35140640688198
2010-09-16,104.21541576343742
2010-09-17,103.74099351262609
2010-09-20,105.60133948365437
2010-09-21,105.77927270536726
2010-09-22,106.3997489492018
2010-09-23,105.92721600321713
2010-09-24,108.37719954001615
2010-09-27,107.78611326503
2010-09-28,107.90505455898149
2010-09-29,107.52871839961138
