Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Aquatics,Swimming,"LAMPE, Werner",FRG,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"STEINBACH, Klaus",FRG,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"VOSSELER, Hans-Günther",FRG,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"CALLIGARIS, Novella",ITA,Women,800m freestyle,W,Bronze
Aquatics,Swimming,"ROTHHAMMER, Keena Ruth",USA,Women,800m freestyle,W,Gold
Aquatics,Swimming,"GOULD, Shane",AUS,Women,800m freestyle,W,Silver
Aquatics,Water polo,"ASCH, Peter Gregory",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"BARNETT, Steven William",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"BRADLEY, Myron Bruce",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"COLE, Stanley Clark",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"FERGUSON, James Michael",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"LINDROTH, Eric Emil",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"PARKER, John Michael",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"SHEERER, Gary Peter",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"SLATTON, James Walter",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"WEBB, Russell Irving",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"WEITZENBERG, Charles Barry",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"AKIMOV, Anatoli",URS,Men,water polo,M,Gold
Aquatics,Water polo,"BARKALOV, Aleksei",URS,Men,water polo,M,Gold
Aquatics,Water polo,"DOLGUSHIN, Aleksandr",URS,Men,water polo,M,Gold
Aquatics,Water polo,"DREVAL, Aleksandr",URS,Men,water polo,M,Gold
Aquatics,Water polo,"GULYAEV, Vadim",URS,Men,water polo,M,Gold
Aquatics,Water polo,"KABANOV, Aleksandr",URS,Men,water polo,M,Gold
Aquatics,Water polo,"MELNIKOV, Nikolai",URS,Men,water polo,M,Gold
Aquatics,Water polo,"OSIPOV, Leonid",URS,Men,water polo,M,Gold
Aquatics,Water polo,"SHIDLOVSKY, Aleksandr",URS,Men,water polo,M,Gold
Aquatics,Water polo,"SHMUDSKY, Vladimir",URS,Men,water polo,M,Gold
Aquatics,Water polo,"SOBCHENKO, Viacheslav",URS,Men,water polo,M,Gold
Aquatics,Water polo,"BODNAR, Andras",HUN,Men,water polo,M,Silver
Aquatics,Water polo,"CSERVENYAK, Tibor",HUN,Men,water polo,M,Silver
Aquatics,Water polo,"FARAGO, Tamas",HUN,Men,water polo,M,Silver
Aquatics,Water polo,"GÖRGENYI, Istvan",HUN,Men,water polo,M,Silver
Aquatics,Water polo,"KASAS, Zoltan",HUN,Men,water polo,M,Silver
Aquatics,Water polo,"KONRAD, Ferenc",HUN,Men,water polo,M,Silver
Aquatics,Water polo,"MAGAS, Istvan",HUN,Men,water polo,M,Silver
Aquatics,Water polo,"MOLNAR, Endre",HUN,Men,water polo,M,Silver
Aquatics,Water polo,"POCSIK, Denes",HUN,Men,water polo,M,Silver
Aquatics,Water polo,"SAROSI, Laszlo",HUN,Men,water polo,M,Silver
Aquatics,Water polo,"SZIVOS, Istvan",HUN,Men,water polo,M,Silver
Archery,Archery,"LAASONEN, Kyösti Kalevi",FIN,Men,individual FITA round,M,Bronze
Archery,Archery,"WILLIAMS, John Chester",USA,Men,individual FITA round,M,Gold
Archery,Archery,"JERVILL, Gunnar",SWE,Men,individual FITA round,M,Silver
Archery,Archery,"GAPCHENKO, Emma",URS,Women,individual FITA round,W,Bronze
Archery,Archery,"WILBER, Doreen Viola Hansen",USA,Women,individual FITA round,W,Gold
Archery,Archery,"SZYDLOWSKA, Irena",POL,Women,individual FITA round,W,Silver
Athletics,Athletics,"YIFTER, Miruts",ETH,Men,10000m,M,Bronze
Athletics,Athletics,"VIREN, Lasse",FIN,Men,10000m,M,Gold
Athletics,Athletics,"PUTTEMANS, Emiel",BEL,Men,10000m,M,Silver
Athletics,Athletics,"MILLER, Lennox",JAM,Men,100m,M,Bronze
Athletics,Athletics,"BORZOV, Valery",URS,Men,100m,M,Gold
Athletics,Athletics,"TAYLOR, Robert",USA,Men,100m,M,Silver
Athletics,Athletics,"CHIVAS BARO, Silvia",CUB,Women,100m,W,Bronze
Athletics,Athletics,"STECHER, Renate",GDR,Women,100m,W,Gold
Athletics,Athletics,"BOYLE, Raelene Ann",AUS,Women,100m,W,Silver
Athletics,Athletics,"RICHERT-BALZER, Karin",GDR,Women,100m hurdles,W,Bronze
Athletics,Athletics,"EHRHARDT, Annelie",GDR,Women,100m hurdles,W,Gold
Athletics,Athletics,"BUFANU-STEFANESCU, Valeria",ROU,Women,100m hurdles,W,Silver
Athletics,Athletics,"HILL, Thomas",USA,Men,110m hurdles,M,Bronze
Athletics,Athletics,"MILBURN, Rodney Jr.",USA,Men,110m hurdles,M,Gold
Athletics,Athletics,"DRUT, Guy",FRA,Men,110m hurdles,M,Silver
Athletics,Athletics,"DIXON, Rodney",NZL,Men,1500m,M,Bronze
Athletics,Athletics,"VASALA, Pekka",FIN,Men,1500m,M,Gold
Athletics,Athletics,"KEINO, Kipchoge",KEN,Men,1500m,M,Silver
Athletics,Athletics,"PIGNI-CACCHI, Paola",ITA,Women,1500m,W,Bronze
Athletics,Athletics,"BRAGINA, Lyudmila",URS,Women,1500m,W,Gold
Athletics,Athletics,"HOFFMEISTER, Gunhild",GDR,Women,1500m,W,Silver
Athletics,Athletics,"MENNEA, Pietro",ITA,Men,200m,M,Bronze
Athletics,Athletics,"BORZOV, Valery",URS,Men,200m,M,Gold
Athletics,Athletics,"BLACK, Lawrence J.",USA,Men,200m,M,Silver
Athletics,Athletics,"SZEWINSKA, Irena",POL,Women,200m,W,Bronze
Athletics,Athletics,"STECHER, Renate",GDR,Women,200m,W,Gold
Athletics,Athletics,"BOYLE, Raelene Ann",AUS,Women,200m,W,Silver
Athletics,Athletics,"REIMANN, Hans",GDR,Men,20km walk,M,Bronze
Athletics,Athletics,"FRENKEL, Peter",GDR,Men,20km walk,M,Gold
Athletics,Athletics,"GOLUBNICHY, Vladimir",URS,Men,20km walk,M,Silver
Athletics,Athletics,"KANTANEN, Tapio",FIN,Men,3000m steeplechase,M,Bronze
Athletics,Athletics,"KEINO, Kipchoge",KEN,Men,3000m steeplechase,M,Gold
Athletics,Athletics,"JIPCHO, Benjamin Wabura",KEN,Men,3000m steeplechase,M,Silver
Athletics,Athletics,"SANG, Julius",KEN,Men,400m,M,Bronze
Athletics,Athletics,"MATTHEWS, Vincent Edward",USA,Men,400m,M,Gold
Athletics,Athletics,"COLLETT, Wayne Curtis",USA,Men,400m,M,Silver
Athletics,Athletics,"HAMMOND, Kathleen",USA,Women,400m,W,Bronze
Athletics,Athletics,"ZEHRT, Monika",GDR,Women,400m,W,Gold
Athletics,Athletics,"WILDEN-JAHN, Rita",FRG,Women,400m,W,Silver
Athletics,Athletics,"HEMERY, David Peter",GBR,Men,400m hurdles,M,Bronze
Athletics,Athletics,"AKII-BUA, John",UGA,Men,400m hurdles,M,Gold
Athletics,Athletics,"MANN, Ralph Vernon",USA,Men,400m hurdles,M,Silver
Athletics,Athletics,"EHL, Klaus",FRG,Men,4x100m relay,M,Bronze
Athletics,Athletics,"HIRSCHT, Jobst",FRG,Men,4x100m relay,M,Bronze
Athletics,Athletics,"KLOTZ, Karlheinz",FRG,Men,4x100m relay,M,Bronze
Athletics,Athletics,"WUCHERER, Gerhard",FRG,Men,4x100m relay,M,Bronze
Athletics,Athletics,"BLACK, Lawrence J.",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"HART, Edward James",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"TAYLOR, Robert",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"TINKER, Gerald A.",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"BORZOV, Valery",URS,Men,4x100m relay,M,Silver
Athletics,Athletics,"KORNELYUK, Aleksandr",URS,Men,4x100m relay,M,Silver
Athletics,Athletics,"LOVETSKY, Vladimir",URS,Men,4x100m relay,M,Silver
Athletics,Athletics,"SILOVS, Yuris",URS,Men,4x100m relay,M,Silver
Athletics,Athletics,"CHIVAS BARO, Silvia",CUB,Women,4x100m relay,W,Bronze
Athletics,Athletics,"ELEJALDE DIAZ, Marlene",CUB,Women,4x100m relay,W,Bronze
Athletics,Athletics,"ROMAY MARTINEZ, Fulgencia",CUB,Women,4x100m relay,W,Bronze
Athletics,Athletics,"VALDES CAPOTE, Carmen",CUB,Women,4x100m relay,W,Bronze
Athletics,Athletics,"BECKER-MICKLER, Ingrid",FRG,Women,4x100m relay,W,Gold
Athletics,Athletics,"KRAUSE, Christiane",FRG,Women,4x100m relay,W,Gold
Athletics,Athletics,"RICHTER-IRRGANG, Annegret",FRG,Women,4x100m relay,W,Gold
Athletics,Athletics,"ROSENDAHL, Heidemarie",FRG,Women,4x100m relay,W,Gold
Athletics,Athletics,"HEINICH, Christina",GDR,Women,4x100m relay,W,Silver
Athletics,Athletics,"KAUFER, Evelyn",GDR,Women,4x100m relay,W,Silver
Athletics,Athletics,"STECHER, Renate",GDR,Women,4x100m relay,W,Silver
Athletics,Athletics,"STRUPPERT, Bärbel",GDR,Women,4x100m relay,W,Silver
Athletics,Athletics,"BERTOULD, Gilles",FRA,Men,4x400m relay,M,Bronze
Athletics,Athletics,"CARETTE, Jacques",FRA,Men,4x400m relay,M,Bronze
Athletics,Athletics,"KERBIROU, Francis",FRA,Men,4x400m relay,M,Bronze
Athletics,Athletics,"VELASQUES, Daniel Roger",FRA,Men,4x400m relay,M,Bronze
Athletics,Athletics,"ASATI, Charles",KEN,Men,4x400m relay,M,Gold
Athletics,Athletics,"NYAMAU, Hezekiah Munyoro",KEN,Men,4x400m relay,M,Gold
Athletics,Athletics,"OUKO, Robert",KEN,Men,4x400m relay,M,Gold
Athletics,Athletics,"SANG, Julius",KEN,Men,4x400m relay,M,Gold
Athletics,Athletics,"HEMERY, David Peter",GBR,Men,4x400m relay,M,Silver
Athletics,Athletics,"JENKINS, David Andrew",GBR,Men,4x400m relay,M,Silver
Athletics,Athletics,"PASCOE, Alan Peter",GBR,Men,4x400m relay,M,Silver
Athletics,Athletics,"REYNOLDS, Martin Edward",GBR,Men,4x400m relay,M,Silver
Athletics,Athletics,"BÖDDING-ECKHOFF, Inge",FRG,Women,4x400m relay,W,Bronze
Athletics,Athletics,"FALCK-JANZE, Hildegard",FRG,Women,4x400m relay,W,Bronze
Athletics,Athletics,"RÜCKES, Anette",FRG,Women,4x400m relay,W,Bronze
Athletics,Athletics,"WILDEN-JAHN, Rita",FRG,Women,4x400m relay,W,Bronze
Athletics,Athletics,"KÄSLING, Dagmar",GDR,Women,4x400m relay,W,Gold
Athletics,Athletics,"KÜHNE, Rita",GDR,Women,4x400m relay,W,Gold
Athletics,Athletics,"SEIDLER, Helga",GDR,Women,4x400m relay,W,Gold
Athletics,Athletics,"ZEHRT, Monika",GDR,Women,4x400m relay,W,Gold
Athletics,Athletics,"FERGERSON, Mabel",USA,Women,4x400m relay,W,Silver
Athletics,Athletics,"HAMMOND, Kathleen",USA,Women,4x400m relay,W,Silver
Athletics,Athletics,"MANNING-JACKSON, Madeline",USA,Women,4x400m relay,W,Silver
Athletics,Athletics,"TOUSSAINT, Cheryl Renee",USA,Women,4x400m relay,W,Silver
Athletics,Athletics,"STEWART, Ian",GBR,Men,5000m,M,Bronze
Athletics,Athletics,"VIREN, Lasse",FIN,Men,5000m,M,Gold
Athletics,Athletics,"GAMMOUDI, Mohamed",TUN,Men,5000m,M,Silver
Athletics,Athletics,"YOUNG, Lawrence Dean",USA,Men,50km walk,M,Bronze
Athletics,Athletics,"KANNENBERG, Bernd",FRG,Men,50km walk,M,Gold
Athletics,Athletics,"SOLDATENKO, Veniamin",URS,Men,50km walk,M,Silver
Athletics,Athletics,"BOIT, Michael",KEN,Men,800m,M,Bronze
Athletics,Athletics,"WOTTLE, David James",USA,Men,800m,M,Gold
Athletics,Athletics,"ARZHANOV, Yevgeni",URS,Men,800m,M,Silver
Athletics,Athletics,"HOFFMEISTER, Gunhild",GDR,Women,800m,W,Bronze
Athletics,Athletics,"FALCK-JANZE, Hildegard",FRG,Women,800m,W,Gold
Athletics,Athletics,"SABAITE, Niole",URS,Women,800m,W,Silver
Athletics,Athletics,"KATUS, Ryszard",POL,Men,decathlon,M,Bronze
Athletics,Athletics,"AVILOV, Nikolai",URS,Men,decathlon,M,Gold
Athletics,Athletics,"LITVINENKO, Leonid",URS,Men,decathlon,M,Silver
Athletics,Athletics,"BRUCH, Rickard",SWE,Men,discus throw,M,Bronze
Athletics,Athletics,"DANEK, Ludvik",TCH,Men,discus throw,M,Gold
Athletics,Athletics,"SILVESTER, L.Jay",USA,Men,discus throw,M,Silver
Athletics,Athletics,"STOEVA, Vassilka",BUL,Women,discus throw,W,Bronze
Athletics,Athletics,"MELNIK, Faina",URS,Women,discus throw,W,Gold
Athletics,Athletics,"MENIS, Argentina",ROU,Women,discus throw,W,Silver
Athletics,Athletics,"KHMELEVSKY, Vasili",URS,Men,hammer throw,M,Bronze
Athletics,Athletics,"BONDARCHUK, Anatoli",URS,Men,hammer throw,M,Gold
Athletics,Athletics,"SACHSE, Jochen",GDR,Men,hammer throw,M,Silver
Athletics,Athletics,"STONES, Dwight Edwin",USA,Men,high jump,M,Bronze
Athletics,Athletics,"TARMAK, Yuri",URS,Men,high jump,M,Gold
Athletics,Athletics,"JUNGE, Stefan",GDR,Men,high jump,M,Silver
Athletics,Athletics,"GUSENBAUER-MAJDAN, Ilona",AUT,Women,high jump,W,Bronze
Athletics,Athletics,"MEYFARTH, Ulrike",FRG,Women,high jump,W,Gold
Athletics,Athletics,"BLAGOEVA-DIMITROVA, Yordanka",BUL,Women,high jump,W,Silver
Athletics,Athletics,"SCHMIDT, William David",USA,Men,javelin throw,M,Bronze
Athletics,Athletics,"WOLFERMANN, Klaus",FRG,Men,javelin throw,M,Gold
Athletics,Athletics,"LUSIS, Yanis",URS,Men,javelin throw,M,Silver
Athletics,Athletics,"SCHMIDT, Kathryn Joan",USA,Women,javelin throw,W,Bronze
Athletics,Athletics,"FUCHS, Ruth",GDR,Women,javelin throw,W,Gold
Athletics,Athletics,"TODTEN-HEIN, Jaqueline",GDR,Women,javelin throw,W,Silver
Athletics,Athletics,"ROBINSON, Arnie",USA,Men,long jump,M,Bronze
Athletics,Athletics,"WILLIAMS, Randel Luvelle",USA,Men,long jump,M,Gold
Athletics,Athletics,"BAUMGARTNER, Hans",FRG,Men,long jump,M,Silver
Athletics,Athletics,"SURANOVA, Eva",TCH,Women,long jump,W,Bronze
Athletics,Athletics,"ROSENDAHL, Heidemarie",FRG,Women,long jump,W,Gold
Athletics,Athletics,"CHRISTOVA-YORGOVA, Diana",BUL,Women,long jump,W,Silver
Athletics,Athletics,"WOLDE, Mamo",ETH,Men,marathon,M,Bronze
