Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Aquatics,Swimming,"BIONDI, Matthew",USA,Men,100m butterfly,M,Silver
Aquatics,Swimming,"QIAN, Hong",CHN,Women,100m butterfly,W,Bronze
Aquatics,Swimming,"OTTO, Kristin",GDR,Women,100m butterfly,W,Gold
Aquatics,Swimming,"WEIGANG, Birte",GDR,Women,100m butterfly,W,Silver
Aquatics,Swimming,"CARON, Stephan",FRA,Men,100m freestyle,M,Bronze
Aquatics,Swimming,"BIONDI, Matthew",USA,Men,100m freestyle,M,Gold
Aquatics,Swimming,"JACOBS, Christopher Charles",USA,Men,100m freestyle,M,Silver
Aquatics,Swimming,"PLEWINSKI, Catherine",FRA,Women,100m freestyle,W,Bronze
Aquatics,Swimming,"OTTO, Kristin",GDR,Women,100m freestyle,W,Gold
Aquatics,Swimming,"ZHUANG, Yong",CHN,Women,100m freestyle,W,Silver
Aquatics,Swimming,"DASSLER, Uwe",GDR,Men,1500m freestyle,M,Bronze
Aquatics,Swimming,"SALNIKOV, Vladimir",URS,Men,1500m freestyle,M,Gold
Aquatics,Swimming,"PFEIFFER, Stefan",FRG,Men,1500m freestyle,M,Silver
Aquatics,Swimming,"KINGSMAN, Paul",NZL,Men,200m backstroke,M,Bronze
Aquatics,Swimming,"POLYANSKI, Igor",URS,Men,200m backstroke,M,Gold
Aquatics,Swimming,"BALTRUSCH, Frank",GDR,Men,200m backstroke,M,Silver
Aquatics,Swimming,"SIRCH, Cornelia",GDR,Women,200m backstroke,W,Bronze
Aquatics,Swimming,"EGERSZEGI, Krisztina",HUN,Women,200m backstroke,W,Gold
Aquatics,Swimming,"ZIMMERMANN, Kathrin",GDR,Women,200m backstroke,W,Silver
Aquatics,Swimming,"LOPEZ MIRO, Sergio",ESP,Men,200m breaststroke,M,Bronze
Aquatics,Swimming,"SZABO, Jozsef",HUN,Men,200m breaststroke,M,Gold
Aquatics,Swimming,"GILLINGHAM, Nick",GBR,Men,200m breaststroke,M,Silver
Aquatics,Swimming,"FRENKEVA, Antoaneta",BUL,Women,200m breaststroke,W,Bronze
Aquatics,Swimming,"HÖRNER, Silke",GDR,Women,200m breaststroke,W,Gold
Aquatics,Swimming,"HUANG, Xiao-Min",CHN,Women,200m breaststroke,W,Silver
Aquatics,Swimming,"MOSSE, Anthony",NZL,Men,200m butterfly,M,Bronze
Aquatics,Swimming,"GROSS, Michael",FRG,Men,200m butterfly,M,Gold
Aquatics,Swimming,"NIELSEN, Benny Leo",DEN,Men,200m butterfly,M,Silver
Aquatics,Swimming,"MEAGHER, Mary T.",USA,Women,200m butterfly,W,Bronze
Aquatics,Swimming,"NORD, Kathleen",GDR,Women,200m butterfly,W,Gold
Aquatics,Swimming,"WEIGANG, Birte",GDR,Women,200m butterfly,W,Silver
Aquatics,Swimming,"BIONDI, Matthew",USA,Men,200m freestyle,M,Bronze
Aquatics,Swimming,"ARMSTRONG, Duncan John",AUS,Men,200m freestyle,M,Gold
Aquatics,Swimming,"HOLMERTZ, Anders",SWE,Men,200m freestyle,M,Silver
Aquatics,Swimming,"STELLMACH, Manuela",GDR,Women,200m freestyle,W,Bronze
Aquatics,Swimming,"FRIEDRICH, Heike",GDR,Women,200m freestyle,W,Gold
Aquatics,Swimming,"POLL AHRENS, Silvia",CRC,Women,200m freestyle,W,Silver
Aquatics,Swimming,"YAROSHCHUK, Vadim",URS,Men,200m individual medley,M,Bronze
Aquatics,Swimming,"DARNYI, Tamas",HUN,Men,200m individual medley,M,Gold
Aquatics,Swimming,"KUHL, Patrick",GDR,Men,200m individual medley,M,Silver
Aquatics,Swimming,"LUNG, Noemi Ildiko",ROU,Women,200m individual medley,W,Bronze
Aquatics,Swimming,"HUNGER, Daniela",GDR,Women,200m individual medley,W,Gold
Aquatics,Swimming,"DENDEBEROVA, Elena",URS,Women,200m individual medley,W,Silver
Aquatics,Swimming,"WOJDAT, Artur",POL,Men,400m freestyle,M,Bronze
Aquatics,Swimming,"DASSLER, Uwe",GDR,Men,400m freestyle,M,Gold
Aquatics,Swimming,"ARMSTRONG, Duncan John",AUS,Men,400m freestyle,M,Silver
Aquatics,Swimming,"MÖHRING, Anke",GDR,Women,400m freestyle,W,Bronze
Aquatics,Swimming,"EVANS, Janet",USA,Women,400m freestyle,W,Gold
Aquatics,Swimming,"FRIEDRICH, Heike",GDR,Women,400m freestyle,W,Silver
Aquatics,Swimming,"BATTISTELLI, Stefano",ITA,Men,400m individual medley,M,Bronze
Aquatics,Swimming,"DARNYI, Tamas",HUN,Men,400m individual medley,M,Gold
Aquatics,Swimming,"WHARTON, David Lee",USA,Men,400m individual medley,M,Silver
Aquatics,Swimming,"HUNGER, Daniela",GDR,Women,400m individual medley,W,Bronze
Aquatics,Swimming,"EVANS, Janet",USA,Women,400m individual medley,W,Gold
Aquatics,Swimming,"LUNG, Noemi Ildiko",ROU,Women,400m individual medley,W,Silver
Aquatics,Swimming,"FLEMMING, Thomas",GDR,Men,4x100m freestyle relay,M,Bronze
Aquatics,Swimming,"HINNEBURG, Lars",GDR,Men,4x100m freestyle relay,M,Bronze
Aquatics,Swimming,"RICHTER, Dirk",GDR,Men,4x100m freestyle relay,M,Bronze
Aquatics,Swimming,"ZESNER, Steffen",GDR,Men,4x100m freestyle relay,M,Bronze
Aquatics,Swimming,"BIONDI, Matthew",USA,Men,4x100m freestyle relay,M,Gold
Aquatics,Swimming,"DALBEY, Troy",USA,Men,4x100m freestyle relay,M,Gold
Aquatics,Swimming,"JACOBS, Christopher Charles",USA,Men,4x100m freestyle relay,M,Gold
Aquatics,Swimming,"JAGER, Thomas Michael",USA,Men,4x100m freestyle relay,M,Gold
Aquatics,Swimming,"BASHKATOV, Juri",URS,Men,4x100m freestyle relay,M,Silver
Aquatics,Swimming,"EVSEEV, Nikolai",URS,Men,4x100m freestyle relay,M,Silver
Aquatics,Swimming,"PRIGODA, Guennadi",URS,Men,4x100m freestyle relay,M,Silver
Aquatics,Swimming,"TKASHENKO, Vladimir",URS,Men,4x100m freestyle relay,M,Silver
Aquatics,Swimming,"KREMER, Mitzi Patricia",USA,Women,4x100m freestyle relay,W,Bronze
Aquatics,Swimming,"TORRES, Dara",USA,Women,4x100m freestyle relay,W,Bronze
Aquatics,Swimming,"WALKER, Laura Anne",USA,Women,4x100m freestyle relay,W,Bronze
Aquatics,Swimming,"WAYTE, Mary Alice",USA,Women,4x100m freestyle relay,W,Bronze
Aquatics,Swimming,"HUNGER, Daniela",GDR,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"MEISSNER, Katrin",GDR,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"OTTO, Kristin",GDR,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"STELLMACH, Manuela",GDR,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"BRIENESSE, Karin",NED,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"MUIS, Marianne",NED,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"MUIS, Mildred",NED,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"VAN BENTUM, Conny",NED,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"POLYANSKI, Igor",URS,Men,4x100m medley relay,M,Bronze
Aquatics,Swimming,"PRIGODA, Guennadi",URS,Men,4x100m medley relay,M,Bronze
Aquatics,Swimming,"VOLKOV, Dmitri",URS,Men,4x100m medley relay,M,Bronze
Aquatics,Swimming,"YAROSHCHUK, Vadim",URS,Men,4x100m medley relay,M,Bronze
Aquatics,Swimming,"BERKOFF, David Charles",USA,Men,4x100m medley relay,M,Gold
Aquatics,Swimming,"BIONDI, Matthew",USA,Men,4x100m medley relay,M,Gold
Aquatics,Swimming,"JACOBS, Christopher Charles",USA,Men,4x100m medley relay,M,Gold
Aquatics,Swimming,"SCHROEDER, Richard Alan",USA,Men,4x100m medley relay,M,Gold
Aquatics,Swimming,"DAVIS, Victor",CAN,Men,4x100m medley relay,M,Silver
Aquatics,Swimming,"GOSS, Donald Alexander",CAN,Men,4x100m medley relay,M,Silver
Aquatics,Swimming,"PONTING, Thomas",CAN,Men,4x100m medley relay,M,Silver
Aquatics,Swimming,"TEWKSBURY, Mark",CAN,Men,4x100m medley relay,M,Silver
Aquatics,Swimming,"HIGSON, Allison Ann",CAN,Women,4x100m medley relay,W,Bronze
Aquatics,Swimming,"KERR, Jane",CAN,Women,4x100m medley relay,W,Bronze
Aquatics,Swimming,"MELIEN, Lori",CAN,Women,4x100m medley relay,W,Bronze
Aquatics,Swimming,"NUGENT, Andrea",CAN,Women,4x100m medley relay,W,Bronze
Aquatics,Swimming,"HÖRNER, Silke",GDR,Women,4x100m medley relay,W,Gold
Aquatics,Swimming,"MEISSNER, Katrin",GDR,Women,4x100m medley relay,W,Gold
Aquatics,Swimming,"OTTO, Kristin",GDR,Women,4x100m medley relay,W,Gold
Aquatics,Swimming,"WEIGANG, Birte",GDR,Women,4x100m medley relay,W,Gold
Aquatics,Swimming,"BARR, Elizabeth Cynthia",USA,Women,4x100m medley relay,W,Silver
Aquatics,Swimming,"JORGENSEN, Janet Simone",USA,Women,4x100m medley relay,W,Silver
Aquatics,Swimming,"MCFARLANE, Tracey",USA,Women,4x100m medley relay,W,Silver
Aquatics,Swimming,"MEAGHER, Mary T.",USA,Women,4x100m medley relay,W,Silver
Aquatics,Swimming,"MITCHELL, Elizabeth",USA,Women,4x100m medley relay,W,Silver
Aquatics,Swimming,"TORRES, Dara",USA,Women,4x100m medley relay,W,Silver
Aquatics,Swimming,"WAYTE, Mary Alice",USA,Women,4x100m medley relay,W,Silver
Aquatics,Swimming,"FAHRNER, Thomas",FRG,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"GROSS, Michael",FRG,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"HENKEL, Rainer",FRG,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"HOCHSTEIN, Erik",FRG,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"BIONDI, Matthew",USA,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"CETLINSKI, Matthew J.",USA,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"DALBEY, Troy",USA,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"GJERTSEN, Douglas S.",USA,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"DASSLER, Uwe",GDR,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"FLEMMING, Thomas",GDR,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"LODZIEWSKI, Sven",GDR,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"ZESNER, Steffen",GDR,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"PRIGODA, Guennadi",URS,Men,50m freestyle,M,Bronze
Aquatics,Swimming,"BIONDI, Matthew",USA,Men,50m freestyle,M,Gold
Aquatics,Swimming,"JAGER, Thomas Michael",USA,Men,50m freestyle,M,Silver
Aquatics,Swimming,"MEISSNER, Katrin",GDR,Women,50m freestyle,W,Bronze
Aquatics,Swimming,"STERKEL, Gillian Ann",USA,Women,50m freestyle,W,Bronze
Aquatics,Swimming,"OTTO, Kristin",GDR,Women,50m freestyle,W,Gold
Aquatics,Swimming,"YANG, Wenyi",CHN,Women,50m freestyle,W,Silver
Aquatics,Swimming,"MCDONALD, Julie",AUS,Women,800m freestyle,W,Bronze
Aquatics,Swimming,"EVANS, Janet",USA,Women,800m freestyle,W,Gold
Aquatics,Swimming,"STRAUSS, Astrid",GDR,Women,800m freestyle,W,Silver
Aquatics,Synchronized S.,"KOTANI, Mikako",JPN,Women,duet,W,Bronze
Aquatics,Synchronized S.,"TANAKA, Miyako",JPN,Women,duet,W,Bronze
Aquatics,Synchronized S.,"CAMERON, Michelle",CAN,Women,duet,W,Gold
Aquatics,Synchronized S.,"WALDO, Carolyn",CAN,Women,duet,W,Gold
Aquatics,Synchronized S.,"JOSEPHSON, Karen",USA,Women,duet,W,Silver
Aquatics,Synchronized S.,"JOSEPHSON, Sarah",USA,Women,duet,W,Silver
Aquatics,Synchronized S.,"KOTANI, Mikako",JPN,Women,solo,W,Bronze
Aquatics,Synchronized S.,"WALDO, Carolyn",CAN,Women,solo,W,Gold
Aquatics,Synchronized S.,"RUIZ-CONFORTO, Tracie Lehuanani",USA,Women,solo,W,Silver
Aquatics,Water polo,"APANASSENKO, Dmitri",URS,Men,water polo,M,Bronze
Aquatics,Water polo,"BERENDYUGA, Viktor",URS,Men,water polo,M,Bronze
Aquatics,Water polo,"GIORGADZE, Mikhail",URS,Men,water polo,M,Bronze
Aquatics,Water polo,"GRISHIN, Evgeni",URS,Men,water polo,M,Bronze
Aquatics,Water polo,"IVANOV, Mikhail",URS,Men,water polo,M,Bronze
Aquatics,Water polo,"KOLOTOV, Aleksandr",URS,Men,water polo,M,Bronze
Aquatics,Water polo,"KOTENKO, Sergei",URS,Men,water polo,M,Bronze
Aquatics,Water polo,"MARKOCH, Sergei",URS,Men,water polo,M,Bronze
Aquatics,Water polo,"MENDYGALIEV, Nurlan",URS,Men,water polo,M,Bronze
Aquatics,Water polo,"MSCHVENIERADZE, Georgi",URS,Men,water polo,M,Bronze
Aquatics,Water polo,"NAUMOV, Sergey",URS,Men,water polo,M,Bronze
Aquatics,Water polo,"SHARONOV, Evgeni",URS,Men,water polo,M,Bronze
Aquatics,Water polo,"SMIRNOV, Nikolai",URS,Men,water polo,M,Bronze
Aquatics,Water polo,"ANDRIC, Dragan",YUG,Men,water polo,M,Gold
Aquatics,Water polo,"BEZMALINOVIC, Mislav",YUG,Men,water polo,M,Gold
Aquatics,Water polo,"BUKIC, Perica",YUG,Men,water polo,M,Gold
Aquatics,Water polo,"DJUHO, Veselin",YUG,Men,water polo,M,Gold
Aquatics,Water polo,"GOCANIN, Igor",YUG,Men,water polo,M,Gold
Aquatics,Water polo,"LUSIC, Deni",YUG,Men,water polo,M,Gold
Aquatics,Water polo,"MILANOVIC, Igor",YUG,Men,water polo,M,Gold
Aquatics,Water polo,"PASKVALIN, Tomislav",YUG,Men,water polo,M,Gold
Aquatics,Water polo,"POSINKOVIC, Renco",YUG,Men,water polo,M,Gold
Aquatics,Water polo,"RADJENOVIC, Goran",YUG,Men,water polo,M,Gold
Aquatics,Water polo,"SIMENC, Dubravko",YUG,Men,water polo,M,Gold
Aquatics,Water polo,"SOSTAR, Aleksandar",YUG,Men,water polo,M,Gold
Aquatics,Water polo,"VICEVIC, Mirko",YUG,Men,water polo,M,Gold
Aquatics,Water polo,"BERGESON, James Hubter",USA,Men,water polo,M,Silver
Aquatics,Water polo,"BOYER, Gregory Vartl",USA,Men,water polo,M,Silver
Aquatics,Water polo,"CAMPBELL, George Peter",USA,Men,water polo,M,Silver
Aquatics,Water polo,"CAMPBELL, Jeff",USA,Men,water polo,M,Silver
Aquatics,Water polo,"CAMPBELL, Jodocus David",USA,Men,water polo,M,Silver
Aquatics,Water polo,"DUPLANTY, Christopher",USA,Men,water polo,M,Silver
Aquatics,Water polo,"EVANS, Michael Scott",USA,Men,water polo,M,Silver
Aquatics,Water polo,"KIMBELL, Douglas Burns",USA,Men,water polo,M,Silver
Aquatics,Water polo,"KLASS, Edward Craig",USA,Men,water polo,M,Silver
Aquatics,Water polo,"MOUCHAWAR, Alan Edward",USA,Men,water polo,M,Silver
Aquatics,Water polo,"ROBERTSON, Kevin George",USA,Men,water polo,M,Silver
Aquatics,Water polo,"SCHROEDER, Terence Alan",USA,Men,water polo,M,Silver
Aquatics,Water polo,"WILSON, Craig Martin",USA,Men,water polo,M,Silver
Archery,Archery,"ESHEEV, Vladimir",URS,Men,individual FITA round,M,Bronze
Archery,Archery,"BARRS, Jay",USA,Men,individual FITA round,M,Gold
Archery,Archery,"PARK, Sung-Soo",KOR,Men,individual FITA round,M,Silver
Archery,Archery,"YUN, Young-Sook",KOR,Women,individual FITA round,W,Bronze
Archery,Archery,"KIM, Soo-Nyung",KOR,Women,individual FITA round,W,Gold
Archery,Archery,"WANG, Hee-Kyung",KOR,Women,individual FITA round,W,Silver
Archery,Archery,"HALLARD, Steven",GBR,Men,teams FITA round,M,Bronze
Archery,Archery,"PRIESTMAN, Richard John",GBR,Men,teams FITA round,M,Bronze
Archery,Archery,"WATSON, Leroy",GBR,Men,teams FITA round,M,Bronze
Archery,Archery,"CHUN, In-Soo",KOR,Men,teams FITA round,M,Gold
Archery,Archery,"LEE, Han-Sup",KOR,Men,teams FITA round,M,Gold
Archery,Archery,"PARK, Sung-Soo",KOR,Men,teams FITA round,M,Gold
Archery,Archery,"BARRS, Jay",USA,Men,teams FITA round,M,Silver
Archery,Archery,"MCKINNEY, Richard Lee",USA,Men,teams FITA round,M,Silver
Archery,Archery,"PACE, Darrell Owen",USA,Men,teams FITA round,M,Silver
Archery,Archery,"OCHS, Deborah Lynn",USA,Women,teams FITA round,W,Bronze
Archery,Archery,"PARKER, Denise",USA,Women,teams FITA round,W,Bronze
Archery,Archery,"SKILLMAN, Melanie Soltysik",USA,Women,teams FITA round,W,Bronze
Archery,Archery,"KIM, Soo-Nyung",KOR,Women,teams FITA round,W,Gold
Archery,Archery,"WANG, Hee-Kyung",KOR,Women,teams FITA round,W,Gold
Archery,Archery,"YUN, Young-Sook",KOR,Women,teams FITA round,W,Gold
Archery,Archery,"HANDAYANI, Lilies",INA,Women,teams FITA round,W,Silver
Archery,Archery,"SAIMAN, Nurfitriyana",INA,Women,teams FITA round,W,Silver
Archery,Archery,"WARDHANI, Kusuma",INA,Women,teams FITA round,W,Silver
Athletics,Athletics,"KIMELI, Kipkemboi",KEN,Men,10000m,M,Bronze
Athletics,Athletics,"BOUTAYEB, Moulay Brahim",MAR,Men,10000m,M,Gold
Athletics,Athletics,"ANTIBO, Salvatore",ITA,Men,10000m,M,Silver
Athletics,Athletics,"ZHUPEEVA, Elena",URS,Women,10000m,W,Bronze
Athletics,Athletics,"BONDARENKO, Olga",URS,Women,10000m,W,Gold
Athletics,Athletics,"MCCOLGAN-LYNCH, Elizabeth",GBR,Women,10000m,W,Silver
Athletics,Athletics,"SMITH, Calvin",USA,Men,100m,M,Bronze
Athletics,Athletics,"LEWIS, Carl",USA,Men,100m,M,Gold
Athletics,Athletics,"CHRISTIE, Linford",GBR,Men,100m,M,Silver
Athletics,Athletics,"DRECHSLER, Heike",GDR,Women,100m,W,Bronze
Athletics,Athletics,"GRIFFITH-JOYNER, Florence",USA,Women,100m,W,Gold
Athletics,Athletics,"ASHFORD, Evelyn",USA,Women,100m,W,Silver
Athletics,Athletics,"ZACZKIEWICZ-REIDICK, Claudia",FRG,Women,100m hurdles,W,Bronze
Athletics,Athletics,"DONKOVA, Yordanka",BUL,Women,100m hurdles,W,Gold
Athletics,Athletics,"SIEBERT, Gloria",GDR,Women,100m hurdles,W,Silver
Athletics,Athletics,"CAMPBELL, Anthony Eugene",USA,Men,110m hurdles,M,Bronze
Athletics,Athletics,"KINGDOM, Roger",USA,Men,110m hurdles,M,Gold
Athletics,Athletics,"JACKSON, Colin",GBR,Men,110m hurdles,M,Silver
Athletics,Athletics,"HEROLD, Jens-Peter",GDR,Men,1500m,M,Bronze
Athletics,Athletics,"RONO, Peter",KEN,Men,1500m,M,Gold
Athletics,Athletics,"ELLIOTT, Peter",GBR,Men,1500m,M,Silver
Athletics,Athletics,"SAMOLENKO-DOROVSKIKH, Tatyana",URS,Women,1500m,W,Bronze
Athletics,Athletics,"IVAN, Paula",ROU,Women,1500m,W,Gold
Athletics,Athletics,"BAIKAUSKAITE, Lailute",URS,Women,1500m,W,Silver
Athletics,Athletics,"DA SILVA, Robson",BRA,Men,200m,M,Bronze
Athletics,Athletics,"DELOACH, Joseph Nathaniel Jr.",USA,Men,200m,M,Gold
Athletics,Athletics,"LEWIS, Carl",USA,Men,200m,M,Silver
Athletics,Athletics,"DRECHSLER, Heike",GDR,Women,200m,W,Bronze
Athletics,Athletics,"GRIFFITH-JOYNER, Florence",USA,Women,200m,W,Gold
Athletics,Athletics,"JACKSON SMALL, Grace",JAM,Women,200m,W,Silver
Athletics,Athletics,"DAMILANO, Maurizio",ITA,Men,20km walk,M,Bronze
Athletics,Athletics,"PRIBILINEC, Jozef",TCH,Men,20km walk,M,Gold
Athletics,Athletics,"WEIGEL, Ronald",GDR,Men,20km walk,M,Silver
Athletics,Athletics,"MURRAY, Yvonne",GBR,Women,3000m,W,Bronze
Athletics,Athletics,"SAMOLENKO-DOROVSKIKH, Tatyana",URS,Women,3000m,W,Gold
Athletics,Athletics,"IVAN, Paula",ROU,Women,3000m,W,Silver
Athletics,Athletics,"ROWLAND, Mark Robert",GBR,Men,3000m steeplechase,M,Bronze
Athletics,Athletics,"KARIUKI, Julius",KEN,Men,3000m steeplechase,M,Gold
Athletics,Athletics,"KOECH, Peter",KEN,Men,3000m steeplechase,M,Silver
Athletics,Athletics,"EVERETT, Daniel",USA,Men,400m,M,Bronze
Athletics,Athletics,"LEWIS, Steve",USA,Men,400m,M,Gold
Athletics,Athletics,"REYNOLDS, Harry Butch .",USA,Men,400m,M,Silver
Athletics,Athletics,"NAZAROVA, Olga",URS,Women,400m,W,Bronze
Athletics,Athletics,"BRYZGINA, Olga",URS,Women,400m,W,Gold
Athletics,Athletics,"MÜLLER, Petra",GDR,Women,400m,W,Silver
Athletics,Athletics,"MOSES, Edwin",USA,Men,400m hurdles,M,Bronze
Athletics,Athletics,"PHILLIPS, Andre Lamar",USA,Men,400m hurdles,M,Gold
Athletics,Athletics,"DIA BA, El Hadji Amadou",SEN,Men,400m hurdles,M,Silver
Athletics,Athletics,"FIEDLER, Ellen",GDR,Women,400m hurdles,W,Bronze
Athletics,Athletics,"FLINTOFF-KING, Deborah",AUS,Women,400m hurdles,W,Gold
Athletics,Athletics,"LEDOVSKAYA, Tatiana",URS,Women,400m hurdles,W,Silver
Athletics,Athletics,"MARIE-ROSE, Bruno",FRA,Men,4x100m relay,M,Bronze
Athletics,Athletics,"MORINIERE, Max",FRA,Men,4x100m relay,M,Bronze
Athletics,Athletics,"QUENEHERVE, Gilles",FRA,Men,4x100m relay,M,Bronze
Athletics,Athletics,"SANGOUMA, Daniel",FRA,Men,4x100m relay,M,Bronze
Athletics,Athletics,"BRYZGIN, Viktor",URS,Men,4x100m relay,M,Gold
Athletics,Athletics,"KRYLOV, Vladimir",URS,Men,4x100m relay,M,Gold
Athletics,Athletics,"MURAVYOV, Vladimir",URS,Men,4x100m relay,M,Gold
Athletics,Athletics,"SAVIN, Vitaly",URS,Men,4x100m relay,M,Gold
Athletics,Athletics,"BUNNEY, Elliot John",GBR,Men,4x100m relay,M,Silver
Athletics,Athletics,"CHRISTIE, Linford",GBR,Men,4x100m relay,M,Silver
Athletics,Athletics,"MC FARLANE, Michael",GBR,Men,4x100m relay,M,Silver
Athletics,Athletics,"REGIS, John Paul Lyndon",GBR,Men,4x100m relay,M,Silver
Athletics,Athletics,"KONDRATIEVA, Liudmila",URS,Women,4x100m relay,W,Bronze
Athletics,Athletics,"MALCHUGINA, Galina",URS,Women,4x100m relay,W,Bronze
Athletics,Athletics,"VORONOVA, Natalya",URS,Women,4x100m relay,W,Bronze
Athletics,Athletics,"ZHIROVA, Marina",URS,Women,4x100m relay,W,Bronze
Athletics,Athletics,"ASHFORD, Evelyn",USA,Women,4x100m relay,W,Gold
Athletics,Athletics,"BROWN, Alice Regina",USA,Women,4x100m relay,W,Gold
Athletics,Athletics,"ECHOLS, Sheila",USA,Women,4x100m relay,W,Gold
Athletics,Athletics,"GRIFFITH-JOYNER, Florence",USA,Women,4x100m relay,W,Gold
Athletics,Athletics,"AUERSWALD-LANGE, Ingrid",GDR,Women,4x100m relay,W,Silver
Athletics,Athletics,"BEHRENDT, Kerstin",GDR,Women,4x100m relay,W,Silver
Athletics,Athletics,"MÖLLER, Silke",GDR,Women,4x100m relay,W,Silver
Athletics,Athletics,"OELSNER-GÖHR, Marlies",GDR,Women,4x100m relay,W,Silver
Athletics,Athletics,"DOBELEIT, Norbert",FRG,Men,4x400m relay,M,Bronze
Athletics,Athletics,"ITT, Edgar",FRG,Men,4x400m relay,M,Bronze
Athletics,Athletics,"LUBKE, Ralf",FRG,Men,4x400m relay,M,Bronze
Athletics,Athletics,"VAIHINGER, Jörg",FRG,Men,4x400m relay,M,Bronze
Athletics,Athletics,"EVERETT, Daniel",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"LEWIS, Steve",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"REYNOLDS, Harry Butch .",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"ROBINZINE, Kevin Bernard",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"CAMERON, Bertland",JAM,Men,4x400m relay,M,Silver
Athletics,Athletics,"DAVIS, Howard",JAM,Men,4x400m relay,M,Silver
Athletics,Athletics,"GRAHAM, Winthrop",JAM,Men,4x400m relay,M,Silver
Athletics,Athletics,"MORRIS, Devon",JAM,Men,4x400m relay,M,Silver
Athletics,Athletics,"BUSCH, Sabine",GDR,Women,4x400m relay,W,Bronze
Athletics,Athletics,"EMMELMANN, Kirsten",GDR,Women,4x400m relay,W,Bronze
Athletics,Athletics,"MÜLLER, Petra",GDR,Women,4x400m relay,W,Bronze
Athletics,Athletics,"NEUBAUER, Dagmar",GDR,Women,4x400m relay,W,Bronze
