Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Aquatics,Diving,"SPANGBERG, Arvid",SWE,Men,10m platform,M,Bronze
Aquatics,Diving,"JOHANSSON, Hjalmar",SWE,Men,10m platform,M,Gold
Aquatics,Diving,"MALMSTRÖM, Karl",SWE,Men,10m platform,M,Silver
Aquatics,Diving,"GAIDZIK, George William",USA,Men,3m springboard,M,Bronze
Aquatics,Diving,"WALZ, Gottlob",GER,Men,3m springboard,M,Bronze
Aquatics,Diving,"ZÜRNER, Albert",GER,Men,3m springboard,M,Gold
Aquatics,Diving,"BEHRENS, Kurt",GER,Men,3m springboard,M,Silver
Aquatics,Swimming,"HARESNAPE, Herbert Nickall",GBR,Men,100m backstroke,M,Bronze
Aquatics,Swimming,"BIEBERSTEIN, Arno",GER,Men,100m backstroke,M,Gold
Aquatics,Swimming,"DAM, Hans Peter Ludwig",DEN,Men,100m backstroke,M,Silver
Aquatics,Swimming,"JULIN, Harald S.A.",SWE,Men,100m freestyle,M,Bronze
Aquatics,Swimming,"DANIELS, Charles",USA,Men,100m freestyle,M,Gold
Aquatics,Swimming,"HALMAY, Zoltan",HUN,Men,100m freestyle,M,Silver
Aquatics,Swimming,"BEAUREPAIRE, Frank E.",ANZ,Men,1500m freestyle,M,Bronze
Aquatics,Swimming,"TAYLOR, Henry",GBR,Men,1500m freestyle,M,Gold
Aquatics,Swimming,"BATTERSBY, Thomas Sidney",GBR,Men,1500m freestyle,M,Silver
Aquatics,Swimming,"HANSSON, Pontus",SWE,Men,200m breaststroke,M,Bronze
Aquatics,Swimming,"HOLMAN, Frederick",GBR,Men,200m breaststroke,M,Gold
Aquatics,Swimming,"ROBINSON, William Walter",GBR,Men,200m breaststroke,M,Silver
Aquatics,Swimming,"SCHEFF, Otto",AUT,Men,400m freestyle,M,Bronze
Aquatics,Swimming,"TAYLOR, Henry",GBR,Men,400m freestyle,M,Gold
Aquatics,Swimming,"BEAUREPAIRE, Frank E.",ANZ,Men,400m freestyle,M,Silver
Aquatics,Swimming,"DANIELS, Charles",USA,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"GOODWIN, Leo Budd",USA,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"HEBNER, Harry J.",USA,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"RICH, Leslie George",USA,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"DERBYSHIRE, John Henry",GBR,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"FOSTER, William",GBR,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"RADMILOVIC, Paul",GBR,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"TAYLOR, Henry",GBR,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"HALMAY, Zoltan",HUN,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"LAS TORRES, Béla",HUN,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"MUNK, Jozsef",HUN,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"ZACHAR, Imre",HUN,Men,4x200m freestyle relay,M,Silver
Aquatics,Water polo,"CORNET, George Thomson",GBR,Men,water polo,M,Gold
Aquatics,Water polo,"FORSYTH, Charles Eric",GBR,Men,water polo,M,Gold
Aquatics,Water polo,"NEVINSON, George Wilfrid",GBR,Men,water polo,M,Gold
Aquatics,Water polo,"RADMILOVIC, Paul",GBR,Men,water polo,M,Gold
Aquatics,Water polo,"SMITH, Charles Sydney",GBR,Men,water polo,M,Gold
Aquatics,Water polo,"THOULD, Thomas Henry",GBR,Men,water polo,M,Gold
Aquatics,Water polo,"WILKINSON, George",GBR,Men,water polo,M,Gold
Aquatics,Water polo,"BOIN, Victor",BEL,Men,water polo,M,Silver
Aquatics,Water polo,"DONNERS, Hermann",BEL,Men,water polo,M,Silver
Aquatics,Water polo,"FEYAERTS, Fernand",BEL,Men,water polo,M,Silver
Aquatics,Water polo,"GREGOIRE, Oscar",BEL,Men,water polo,M,Silver
Aquatics,Water polo,"MEYBOOM, Herman",BEL,Men,water polo,M,Silver
Aquatics,Water polo,"MICHANT, Albert",BEL,Men,water polo,M,Silver
Aquatics,Water polo,"PLETINCX, Joseph",BEL,Men,water polo,M,Silver
Archery,Archery,"CABARET, Gustave",FRA,Men,continental style 50m,M,Bronze
Archery,Archery,"GRISOT, EugÃ¨ne G.",FRA,Men,continental style 50m,M,Gold
Archery,Archery,"VERNET, Louis",FRA,Men,continental style 50m,M,Silver
Archery,Archery,"HILL-LOWE, Beatrice Geraldine",GBR,Women,national round (60y - 50y),W,Bronze
Archery,Archery,"NEWALL, Sybil Fenton Quenni",GBR,Women,national round (60y - 50y),W,Gold
Archery,Archery,"DOD, Charlotte",GBR,Women,national round (60y - 50y),W,Silver
Archery,Archery,"RICHARDSON, Henry Barber",USA,Men,york round (100y - 80y - 60y),M,Bronze
Archery,Archery,"DOD, William",GBR,Men,york round (100y - 80y - 60y),M,Gold
Archery,Archery,"BROOKS-KING, Reginald B.",GBR,Men,york round (100y - 80y - 60y),M,Silver
Athletics,Athletics,"KERR, Robert",CAN,Men,100m,M,Bronze
Athletics,Athletics,"WALKER, Reginald",RSA,Men,100m,M,Gold
Athletics,Athletics,"RECTOR, James",USA,Men,100m,M,Silver
Athletics,Athletics,"SPENCER, Edward Adams",GBR,Men,10miles walk (16093m),M,Bronze
Athletics,Athletics,"LARNER, George Edward",GBR,Men,10miles walk (16093m),M,Gold
Athletics,Athletics,"WEBB, Ernest",GBR,Men,10miles walk (16093m),M,Silver
Athletics,Athletics,"SHAW, Arthur",USA,Men,110m hurdles,M,Bronze
Athletics,Athletics,"SMITHSON, Forrest",USA,Men,110m hurdles,M,Gold
Athletics,Athletics,"GARRELS, John Carlyle",USA,Men,110m hurdles,M,Silver
Athletics,Athletics,"HALLOWS, Norman",GBR,Men,1500m,M,Bronze
Athletics,Athletics,"SHEPPARD, Melvin",USA,Men,1500m,M,Gold
Athletics,Athletics,"WILSON, Harold",GBR,Men,1500m,M,Silver
Athletics,Athletics,"CARTMELL, John Nathaniel",USA,Men,200m,M,Bronze
Athletics,Athletics,"KERR, Robert",CAN,Men,200m,M,Gold
Athletics,Athletics,"CLOUGHEN, Robert",USA,Men,200m,M,Silver
Athletics,Athletics,"EISELE, John Lincoln",USA,Men,3200m steeplechase,M,Bronze
Athletics,Athletics,"RUSSELL, Arthur",GBR,Men,3200m steeplechase,M,Gold
Athletics,Athletics,"ROBERTSON, Arthur James",GBR,Men,3200m steeplechase,M,Silver
Athletics,Athletics,"KERR, Harry E.",ANZ,Men,3500m walk,M,Bronze
Athletics,Athletics,"LARNER, George Edward",GBR,Men,3500m walk,M,Gold
Athletics,Athletics,"WEBB, Ernest",GBR,Men,3500m walk,M,Silver
Athletics,Athletics,"DE FLEURAC, Louis N.",FRA,Men,3miles team (4828m),M,Bronze
Athletics,Athletics,"DREHER, Joseph",FRA,Men,3miles team (4828m),M,Bronze
Athletics,Athletics,"LIJANDIER, Paul",FRA,Men,3miles team (4828m),M,Bronze
Athletics,Athletics,"COALES, William",GBR,Men,3miles team (4828m),M,Gold
Athletics,Athletics,"DEAKIN, Joseph Edmund",GBR,Men,3miles team (4828m),M,Gold
Athletics,Athletics,"ROBERTSON, Arthur James",GBR,Men,3miles team (4828m),M,Gold
Athletics,Athletics,"BONHAG, George V.",USA,Men,3miles team (4828m),M,Silver
Athletics,Athletics,"EISELE, John Lincoln",USA,Men,3miles team (4828m),M,Silver
Athletics,Athletics,"TRUBE, Herbert Lawrence",USA,Men,3miles team (4828m),M,Silver
Athletics,Athletics,"HALSWELLE, Wyndham",GBR,Men,400m,M,Gold
Athletics,Athletics,"TREMEER, Leonard Francis",GBR,Men,400m hurdles,M,Bronze
Athletics,Athletics,"BACON, Charles Joseph",USA,Men,400m hurdles,M,Gold
Athletics,Athletics,"HILLMAN, Harry",USA,Men,400m hurdles,M,Silver
Athletics,Athletics,"BODOR, Ödön",HUN,Men,4x400m relay,M,Bronze
Athletics,Athletics,"NAGY, Jozsef",HUN,Men,4x400m relay,M,Bronze
Athletics,Athletics,"RACZ, G.",HUN,Men,4x400m relay,M,Bronze
Athletics,Athletics,"SIMON, Pal",HUN,Men,4x400m relay,M,Bronze
Athletics,Athletics,"CARTMELL, John Nathaniel",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"HAMILTON, William Frank",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"SHEPPARD, Melvin",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"TAYLOR, John Baxter",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"BRAUN, Hans",GER,Men,4x400m relay,M,Silver
Athletics,Athletics,"EICKE, Hans",GER,Men,4x400m relay,M,Silver
Athletics,Athletics,"HOFFMANN, Artur",GER,Men,4x400m relay,M,Silver
Athletics,Athletics,"TRIELOFF, Otto P.",GER,Men,4x400m relay,M,Silver
Athletics,Athletics,"SVANBERG, Johan Fritiof",SWE,Men,5 miles (8047m),M,Bronze
Athletics,Athletics,"VOIGT, Emil Robert",GBR,Men,5 miles (8047m),M,Gold
Athletics,Athletics,"OWEN, Edward",GBR,Men,5 miles (8047m),M,Silver
Athletics,Athletics,"BRAUN, Hans",GER,Men,800m,M,Bronze
Athletics,Athletics,"SHEPPARD, Melvin",USA,Men,800m,M,Gold
Athletics,Athletics,"LUNGHI, Emilio",ITA,Men,800m,M,Silver
Athletics,Athletics,"HORR, Marquis Franklin",USA,Men,discus throw,M,Bronze
Athletics,Athletics,"SHERIDAN, Martin",USA,Men,discus throw,M,Gold
Athletics,Athletics,"GIFFIN, Merritt Hayward",USA,Men,discus throw,M,Silver
Athletics,Athletics,"JÄRVINEN, Werner",FIN,Men,discus throw ancient style,M,Bronze
Athletics,Athletics,"SHERIDAN, Martin",USA,Men,discus throw ancient style,M,Gold
Athletics,Athletics,"HORR, Marquis Franklin",USA,Men,discus throw ancient style,M,Silver
Athletics,Athletics,"WALSH, Cornelius",CAN,Men,hammer throw,M,Bronze
Athletics,Athletics,"FLANAGAN, John Jesus",USA,Men,hammer throw,M,Gold
Athletics,Athletics,"MCGRATH, Matthew J.",USA,Men,hammer throw,M,Silver
Athletics,Athletics,"PORTER, Harry Franklin",USA,Men,high jump,M,Gold
Athletics,Athletics,"ANDRE, Georges",FRA,Men,high jump,M,Silver
Athletics,Athletics,"LEAHY, Cornelius",GBR,Men,high jump,M,Silver
Athletics,Athletics,"SOMODY, Istvan",HUN,Men,high jump,M,Silver
Athletics,Athletics,"EWRY, Ray",USA,Men,"high jump, standing",M,Gold
Athletics,Athletics,"BILLER, John",USA,Men,"high jump, standing",M,Silver
Athletics,Athletics,"TSICLITIRAS, Konstantinos",GRE,Men,"high jump, standing",M,Silver
Athletics,Athletics,"NILSSON, Otto",SWE,Men,javelin throw,M,Bronze
Athletics,Athletics,"LEMMING, Eric",SWE,Men,javelin throw,M,Gold
Athletics,Athletics,"HALSE, Arne",NOR,Men,javelin throw,M,Silver
Athletics,Athletics,"HALSE, Arne",NOR,Men,javelin throw freestyle,M,Bronze
Athletics,Athletics,"LEMMING, Eric",SWE,Men,javelin throw freestyle,M,Gold
Athletics,Athletics,"DORIZAS, Mikael M.",GRE,Men,javelin throw freestyle,M,Silver
Athletics,Athletics,"BRICKER, Calvin David",CAN,Men,long jump,M,Bronze
Athletics,Athletics,"IRONS, Francis C.",USA,Men,long jump,M,Gold
Athletics,Athletics,"KELLY, Daniel",USA,Men,long jump,M,Silver
Athletics,Athletics,"SHERIDAN, Martin",USA,Men,"long jump, standing",M,Bronze
Athletics,Athletics,"EWRY, Ray",USA,Men,"long jump, standing",M,Gold
Athletics,Athletics,"TSICLITIRAS, Konstantinos",GRE,Men,"long jump, standing",M,Silver
Athletics,Athletics,"FORSHAW, Joseph",USA,Men,marathon,M,Bronze
Athletics,Athletics,"HAYES, John Joseph",USA,Men,marathon,M,Gold
Athletics,Athletics,"HEFFERON, Charles A.",RSA,Men,marathon,M,Silver
Athletics,Athletics,"ARCHIBALD, Edward Blake",CAN,Men,pole vault,M,Bronze
Athletics,Athletics,"JACOBS, Charles Sherman",USA,Men,pole vault,M,Bronze
Athletics,Athletics,"SÖDERSTRÖM, Bruno",SWE,Men,pole vault,M,Bronze
Athletics,Athletics,"COOKE, Edward Tiffin",USA,Men,pole vault,M,Gold
Athletics,Athletics,"GILBERT, Alfred Carleten",USA,Men,pole vault,M,Gold
Athletics,Athletics,"GARRELS, John Carlyle",USA,Men,shot put,M,Bronze
Athletics,Athletics,"ROSE, Ralph",USA,Men,shot put,M,Gold
Athletics,Athletics,"HORGAN, Dennis",GBR,Men,shot put,M,Silver
Athletics,Athletics,"LARSEN, Edvard",NOR,Men,triple jump,M,Bronze
Athletics,Athletics,"AHEARNE, Timoty J.",GBR,Men,triple jump,M,Gold
Athletics,Athletics,"MACDONALD, J.Garfield",CAN,Men,triple jump,M,Silver
Boxing,Boxing,"WEBB, William",GBR,Men,- 52.62kg (bantamweight),M,Bronze
Boxing,Boxing,"THOMAS, A. Henry",GBR,Men,- 52.62kg (bantamweight),M,Gold
Boxing,Boxing,"CONDON, John",GBR,Men,- 52.62kg (bantamweight),M,Silver
Boxing,Boxing,"PARKS, Frederick",GBR,Men,+ 71.67kg (heavyweight),M,Bronze
Boxing,Boxing,"OLDMAN, Albert Leonard",GBR,Men,+ 71.67kg (heavyweight),M,Gold
Boxing,Boxing,"EVANS, Sydney Charles H.",GBR,Men,+ 71.67kg (heavyweight),M,Silver
Boxing,Boxing,"RODDIN, Hugh",GBR,Men,52.62 - 57.15kg (featherweight),M,Bronze
Boxing,Boxing,"GUNN, Richard Kenneth",GBR,Men,52.62 - 57.15kg (featherweight),M,Gold
Boxing,Boxing,"MORRIS, Charles W.",GBR,Men,52.62 - 57.15kg (featherweight),M,Silver
Boxing,Boxing,"JOHNSON, Harry H.",GBR,Men,57.15 - 63.5kg (lightweight),M,Bronze
Boxing,Boxing,"GRACE, Frederick",GBR,Men,57.15 - 63.5kg (lightweight),M,Gold
Boxing,Boxing,"SPILLER, M. Frederick",GBR,Men,57.15 - 63.5kg (lightweight),M,Silver
Boxing,Boxing,"PHILO, William",GBR,Men,63.5 - 71.67kg (middleweight),M,Bronze
Boxing,Boxing,"DOUGLAS, John William Henry T.",GBR,Men,63.5 - 71.67kg (middleweight),M,Gold
Boxing,Boxing,"BAKER, Reginald L.",ANZ,Men,63.5 - 71.67kg (middleweight),M,Silver
Cycling,Cycling Track,"LAPIZE, Octave",FRA,Men,100km,M,Bronze
Cycling,Cycling Track,"BARTLETT, Charles Henry",GBR,Men,100km,M,Gold
Cycling,Cycling Track,"DENNY, Arthur",GBR,Men,100km,M,Silver
Cycling,Cycling Track,"ANDERSON, William",CAN,Men,"1980 yards Pursuit, Team",M,Bronze
