Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Aquatics,Swimming,"DE BEAUREPAIRE, Frank",AUS,Men,1500m freestyle,M,Bronze
Aquatics,Swimming,"CHARLTON, Andrew",AUS,Men,1500m freestyle,M,Gold
Aquatics,Swimming,"BORG, Arne",SWE,Men,1500m freestyle,M,Silver
Aquatics,Swimming,"KIRSHBAUM, William",USA,Men,200m breaststroke,M,Bronze
Aquatics,Swimming,"SKELTON, Robert",USA,Men,200m breaststroke,M,Gold
Aquatics,Swimming,"DE COMBE, Joseph",BEL,Men,200m breaststroke,M,Silver
Aquatics,Swimming,"CARSON, Gladys",GBR,Women,200m breaststroke,W,Bronze
Aquatics,Swimming,"MORTON, Lucille",GBR,Women,200m breaststroke,W,Gold
Aquatics,Swimming,"GERAGHTY, Agnes",USA,Women,200m breaststroke,W,Silver
Aquatics,Swimming,"CHARLTON, Andrew",AUS,Men,400m freestyle,M,Bronze
Aquatics,Swimming,"WEISSMULLER, Johnny",USA,Men,400m freestyle,M,Gold
Aquatics,Swimming,"BORG, Arne",SWE,Men,400m freestyle,M,Silver
Aquatics,Swimming,"EDERLE, Gertrude",USA,Women,400m freestyle,W,Bronze
Aquatics,Swimming,"NORELIUS, Martha",USA,Women,400m freestyle,W,Gold
Aquatics,Swimming,"WAINWRIGHT, Helen",USA,Women,400m freestyle,W,Silver
Aquatics,Swimming,"BERG, Aina",SWE,Women,4x100m freestyle relay,W,Bronze
Aquatics,Swimming,"EWERLUND, Gurli",SWE,Women,4x100m freestyle relay,W,Bronze
Aquatics,Swimming,"GYLLING, Jane",SWE,Women,4x100m freestyle relay,W,Bronze
Aquatics,Swimming,"PETTERSSON, Wivan",SWE,Women,4x100m freestyle relay,W,Bronze
Aquatics,Swimming,"TÖPEL, Hjördis",SWE,Women,4x100m freestyle relay,W,Bronze
Aquatics,Swimming,"DONNELLY, Euphrasia",USA,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"EDERLE, Gertrude",USA,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"LACKIE, Ethel",USA,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"NORELIUS, Martha",USA,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"WAINWRIGHT, Helen",USA,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"WEHSELAU, Mariechen",USA,Women,4x100m freestyle relay,W,Gold
Aquatics,Swimming,"BARKER, Florence",GBR,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"GANT, P.",GBR,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"HATCH, J. E.",GBR,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"JEANS, Constance Mabel",GBR,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"MAC KENZIE, Grace",GBR,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"TANNER, Irene Vera",GBR,Women,4x100m freestyle relay,W,Silver
Aquatics,Swimming,"BORG, Ake",SWE,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"BORG, Arne",SWE,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"HENNING, Tor",SWE,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"PERSSON, O. Gösta A.",SWE,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"TROLLE, Orvar",SWE,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"WERNER, Georg",SWE,Men,4x200m freestyle relay,M,Bronze
Aquatics,Swimming,"BREYER, Ralph",USA,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"GLANCY, Harrison Smith",USA,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"HOWELL, Richard",USA,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"O'CONNOR, James Wallace",USA,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"SMITH, Lester",USA,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"WEISSMULLER, Johnny",USA,Men,4x200m freestyle relay,M,Gold
Aquatics,Swimming,"CHARLTON, Andrew",AUS,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"CHRISTIE, Maurice F.",AUS,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"DE BEAUREPAIRE, Frank",AUS,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"HENRY, Ernest M.",AUS,Men,4x200m freestyle relay,M,Silver
Aquatics,Swimming,"STEDMAN, Ivan",AUS,Men,4x200m freestyle relay,M,Silver
Aquatics,Water polo,"AUSTIN, Arthur",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"COLLETT, E.",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"HANDY, J.",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"HORN, Oliver",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"LAUER, Frederick",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"MITCHELL, George F.",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"NORTON, John",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"O'CONNOR, James Wallace",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"SCHROTH, George E.",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"VOLLMER, Herbert Eberhard",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"WEISSMULLER, Johnny",USA,Men,water polo,M,Bronze
Aquatics,Water polo,"BERTRAND, R.",FRA,Men,water polo,M,Gold
Aquatics,Water polo,"DEBORGIES, Albert",FRA,Men,water polo,M,Gold
Aquatics,Water polo,"DELBERGHE, Noël",FRA,Men,water polo,M,Gold
Aquatics,Water polo,"DESMETTRE, Robert",FRA,Men,water polo,M,Gold
Aquatics,Water polo,"DUJARDIN, Paul",FRA,Men,water polo,M,Gold
Aquatics,Water polo,"FASANI, A.",FRA,Men,water polo,M,Gold
Aquatics,Water polo,"LASQUIN, Jean",FRA,Men,water polo,M,Gold
Aquatics,Water polo,"MAYAUD, Albert",FRA,Men,water polo,M,Gold
Aquatics,Water polo,"PADOU SR., Henri",FRA,Men,water polo,M,Gold
Aquatics,Water polo,"PEROL, J.",FRA,Men,water polo,M,Gold
Aquatics,Water polo,"RIGAL, Georges",FRA,Men,water polo,M,Gold
Aquatics,Water polo,"BLITZ, Gerard",BEL,Men,water polo,M,Silver
Aquatics,Water polo,"BLITZ, Maurice",BEL,Men,water polo,M,Silver
Aquatics,Water polo,"CLUDTS, Joseph",BEL,Men,water polo,M,Silver
Aquatics,Water polo,"DE COMBE, Joseph",BEL,Men,water polo,M,Silver
Aquatics,Water polo,"DEWIN, Pierre",BEL,Men,water polo,M,Silver
Aquatics,Water polo,"DURANT, Albert",BEL,Men,water polo,M,Silver
Aquatics,Water polo,"FLEURIX, Georges",BEL,Men,water polo,M,Silver
Aquatics,Water polo,"GAILLY, Paul",BEL,Men,water polo,M,Silver
Aquatics,Water polo,"PLETINCX, Joseph",BEL,Men,water polo,M,Silver
Aquatics,Water polo,"THIRY, Jules",BEL,Men,water polo,M,Silver
Aquatics,Water polo,"VERMETTEN, Jean-Pierre",BEL,Men,water polo,M,Silver
Athletics,Athletics,"BERG, Eero",FIN,Men,10000m,M,Bronze
Athletics,Athletics,"RITOLA, Ville",FIN,Men,10000m,M,Gold
Athletics,Athletics,"WIDE, Edvin",SWE,Men,10000m,M,Silver
Athletics,Athletics,"MACMASTER, Cecil",RSA,Men,10000m walk,M,Bronze
Athletics,Athletics,"FRIGERIO, Ugo",ITA,Men,10000m walk,M,Gold
Athletics,Athletics,"GOODWIN, Gordon",GBR,Men,10000m walk,M,Silver
Athletics,Athletics,"PORRITT, Arthur",NZL,Men,100m,M,Bronze
Athletics,Athletics,"ABRAHAMS, Harold",GBR,Men,100m,M,Gold
Athletics,Athletics,"SCHOLZ, Jackson",USA,Men,100m,M,Silver
Athletics,Athletics,"PETTERSSON, Sten",SWE,Men,110m hurdles,M,Bronze
Athletics,Athletics,"KINSEY, Daniel",USA,Men,110m hurdles,M,Gold
Athletics,Athletics,"ATKINSON, Sidney",RSA,Men,110m hurdles,M,Silver
Athletics,Athletics,"STALLARD, Henry B.",GBR,Men,1500m,M,Bronze
Athletics,Athletics,"NURMI, Paavo",FIN,Men,1500m,M,Gold
Athletics,Athletics,"SCHÄRER, Wilhelm",SUI,Men,1500m,M,Silver
Athletics,Athletics,"LIDDELL, Eric Henry",GBR,Men,200m,M,Bronze
Athletics,Athletics,"SCHOLZ, Jackson",USA,Men,200m,M,Gold
Athletics,Athletics,"PADDOCK, Charles",USA,Men,200m,M,Silver
Athletics,Athletics,"BONTEMPS, Paul",FRA,Men,3000m steeplechase,M,Bronze
Athletics,Athletics,"RITOLA, Ville",FIN,Men,3000m steeplechase,M,Gold
Athletics,Athletics,"KATZ, Elias",FIN,Men,3000m steeplechase,M,Silver
Athletics,Athletics,"CONNOLLY, James",USA,Men,3000m team,M,Bronze
Athletics,Athletics,"COX, William",USA,Men,3000m team,M,Bronze
Athletics,Athletics,"KIRBY, Edward",USA,Men,3000m team,M,Bronze
Athletics,Athletics,"LARRIVEE, Leo",USA,Men,3000m team,M,Bronze
Athletics,Athletics,"RAY, Joseph",USA,Men,3000m team,M,Bronze
Athletics,Athletics,"TIBBETTS, Willard",USA,Men,3000m team,M,Bronze
Athletics,Athletics,"KATZ, Elias",FIN,Men,3000m team,M,Gold
Athletics,Athletics,"LIEWENDHAL, Frej",FIN,Men,3000m team,M,Gold
Athletics,Athletics,"NURMI, Paavo",FIN,Men,3000m team,M,Gold
Athletics,Athletics,"RITOLA, Ville",FIN,Men,3000m team,M,Gold
Athletics,Athletics,"SEPPÄLÄ, Eino",FIN,Men,3000m team,M,Gold
Athletics,Athletics,"TALJA, S.",FIN,Men,3000m team,M,Gold
Athletics,Athletics,"CLARK, Arthur",GBR,Men,3000m team,M,Silver
Athletics,Athletics,"MACDONALD, Bernard",GBR,Men,3000m team,M,Silver
Athletics,Athletics,"PORTER, Walter Harold",GBR,Men,3000m team,M,Silver
Athletics,Athletics,"SEAGROVE, William Raymond",GBR,Men,3000m team,M,Silver
Athletics,Athletics,"WEBBER, George J.",GBR,Men,3000m team,M,Silver
Athletics,Athletics,"BUTLER, Guy Montagu",GBR,Men,400m,M,Bronze
Athletics,Athletics,"LIDDELL, Eric Henry",GBR,Men,400m,M,Gold
Athletics,Athletics,"FITCH, Horatio",USA,Men,400m,M,Silver
Athletics,Athletics,"RILEY, Ivan",USA,Men,400m hurdles,M,Bronze
Athletics,Athletics,"TAYLOR, Frederick Morgan",USA,Men,400m hurdles,M,Gold
Athletics,Athletics,"VILEN, Erik Vilhelm",FIN,Men,400m hurdles,M,Silver
Athletics,Athletics,"BOOT, Jacobus",NED,Men,4x100m relay,M,Bronze
Athletics,Athletics,"BROOS, Henricus Adrianus",NED,Men,4x100m relay,M,Bronze
Athletics,Athletics,"DE VRIES, Jan Cornelis",NED,Men,4x100m relay,M,Bronze
Athletics,Athletics,"VAN DEN BERGE, Marinus",NED,Men,4x100m relay,M,Bronze
Athletics,Athletics,"CLARKE, Louis Alfred",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"HUSSEY, Francis",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"LECONEY, Jeremiah Alfred",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"MURCHISON, Loren",USA,Men,4x100m relay,M,Gold
Athletics,Athletics,"ABRAHAMS, Harold",GBR,Men,4x100m relay,M,Silver
Athletics,Athletics,"NICHOL, William Peter",GBR,Men,4x100m relay,M,Silver
Athletics,Athletics,"RANGELEY, Walter",GBR,Men,4x100m relay,M,Silver
Athletics,Athletics,"ROYLE, Lancelot Carrington",GBR,Men,4x100m relay,M,Silver
Athletics,Athletics,"BUTLER, Guy Montagu",GBR,Men,4x400m relay,M,Bronze
Athletics,Athletics,"RENWICK, George Russell",GBR,Men,4x400m relay,M,Bronze
Athletics,Athletics,"RIPLEY, Richard N.",GBR,Men,4x400m relay,M,Bronze
Athletics,Athletics,"TOMS, Edward James",GBR,Men,4x400m relay,M,Bronze
Athletics,Athletics,"COCHRANE, Commodore",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"HELFFRICH, Alan",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"MACDONALD, J. Oliver",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"STEPHENSON, William",USA,Men,4x400m relay,M,Gold
Athletics,Athletics,"BYLEHN, Erik",SWE,Men,4x400m relay,M,Silver
Athletics,Athletics,"ENGDAHL, Nils",SWE,Men,4x400m relay,M,Silver
Athletics,Athletics,"SVENSSON, Arthur",SWE,Men,4x400m relay,M,Silver
Athletics,Athletics,"WEIJNARTH, Gustaf",SWE,Men,4x400m relay,M,Silver
Athletics,Athletics,"WIDE, Edvin",SWE,Men,5000m,M,Bronze
Athletics,Athletics,"NURMI, Paavo",FIN,Men,5000m,M,Gold
Athletics,Athletics,"RITOLA, Ville",FIN,Men,5000m,M,Silver
Athletics,Athletics,"ENCK, Schuyler",USA,Men,800m,M,Bronze
Athletics,Athletics,"LOWE, Douglas Gordon",GBR,Men,800m,M,Gold
Athletics,Athletics,"MARTIN, Paul",SUI,Men,800m,M,Silver
Athletics,Athletics,"JOHNSON, Richard Earl",USA,Men,cross country individual,M,Bronze
Athletics,Athletics,"NURMI, Paavo",FIN,Men,cross country individual,M,Gold
Athletics,Athletics,"RITOLA, Ville",FIN,Men,cross country individual,M,Silver
Athletics,Athletics,"DOLQUES, L. Lucien",FRA,Men,cross country team,M,Bronze
Athletics,Athletics,"HEUET, Gaston",FRA,Men,cross country team,M,Bronze
Athletics,Athletics,"LAUSEIG, André",FRA,Men,cross country team,M,Bronze
Athletics,Athletics,"LAUVAUX, Henri",FRA,Men,cross country team,M,Bronze
Athletics,Athletics,"MARCHAL, Robert",FRA,Men,cross country team,M,Bronze
Athletics,Athletics,"NORLAND, Maurice",FRA,Men,cross country team,M,Bronze
Athletics,Athletics,"BERG, Eero",FIN,Men,cross country team,M,Gold
Athletics,Athletics,"LIIMATAINEN, Heikki",FIN,Men,cross country team,M,Gold
Athletics,Athletics,"NURMI, Paavo",FIN,Men,cross country team,M,Gold
Athletics,Athletics,"RASTAS, Eino",FIN,Men,cross country team,M,Gold
Athletics,Athletics,"RITOLA, Ville",FIN,Men,cross country team,M,Gold
Athletics,Athletics,"SIPILÄ, Väinö Jeremias",FIN,Men,cross country team,M,Gold
Athletics,Athletics,"BOOTH, Verne Hobson",USA,Men,cross country team,M,Silver
Athletics,Athletics,"FAGER, August",USA,Men,cross country team,M,Silver
Athletics,Athletics,"GRAY, John",USA,Men,cross country team,M,Silver
Athletics,Athletics,"HENIGAN, James",USA,Men,cross country team,M,Silver
Athletics,Athletics,"JOHNSON, Richard Earl",USA,Men,cross country team,M,Silver
Athletics,Athletics,"STUDENROTH, Arthur",USA,Men,cross country team,M,Silver
Athletics,Athletics,"KLUMBERG-KOLMPERE, Alexander",EST,Men,decathlon,M,Bronze
Athletics,Athletics,"OSBORN, Harold Marion",USA,Men,decathlon,M,Gold
Athletics,Athletics,"NORTON, Emerson",USA,Men,decathlon,M,Silver
Athletics,Athletics,"LIEB, Thomas John",USA,Men,discus throw,M,Bronze
Athletics,Athletics,"HOUSER, Lemuel Clarence",USA,Men,discus throw,M,Gold
Athletics,Athletics,"NIITTYMAA, Vilho Aleksander",FIN,Men,discus throw,M,Silver
Athletics,Athletics,"NOKES, Malcolm Cuthbert",GBR,Men,hammer throw,M,Bronze
Athletics,Athletics,"TOOTELL, Frederick Delmont",USA,Men,hammer throw,M,Gold
Athletics,Athletics,"MCGRATH, Matthew J.",USA,Men,hammer throw,M,Silver
Athletics,Athletics,"LEWDEN, Pierre",FRA,Men,high jump,M,Bronze
Athletics,Athletics,"OSBORN, Harold Marion",USA,Men,high jump,M,Gold
Athletics,Athletics,"BROWN, Leroy Taylor",USA,Men,high jump,M,Silver
Athletics,Athletics,"OBERST, Eugene",USA,Men,javelin throw,M,Bronze
Athletics,Athletics,"MYYRÄ, Jonni",FIN,Men,javelin throw,M,Gold
Athletics,Athletics,"LINDSTRÖM, Gunnar",SWE,Men,javelin throw,M,Silver
Athletics,Athletics,"HANSEN, Sverre",NOR,Men,long jump,M,Bronze
Athletics,Athletics,"HUBBARD, William De Hart",USA,Men,long jump,M,Gold
Athletics,Athletics,"GOURDIN, Edward Orval",USA,Men,long jump,M,Silver
Athletics,Athletics,"DE MAR, Clarence Harrison",USA,Men,marathon,M,Bronze
Athletics,Athletics,"STENROOS, Albin Oskar",FIN,Men,marathon,M,Gold
Athletics,Athletics,"BERTINI, Romeo",ITA,Men,marathon,M,Silver
Athletics,Athletics,"LE GENDRE, Robert Lucien",USA,Men,pentathlon,M,Bronze
Athletics,Athletics,"LEHTONEN, Eero Reino",FIN,Men,pentathlon,M,Gold
Athletics,Athletics,"SOMFAY, Elemer",HUN,Men,pentathlon,M,Silver
Athletics,Athletics,"BROOKER, James K.",USA,Men,pole vault,M,Bronze
Athletics,Athletics,"BARNES, Lee",USA,Men,pole vault,M,Gold
Athletics,Athletics,"GRAHAM, Glenn",USA,Men,pole vault,M,Silver
Athletics,Athletics,"HILLS, Ralph Gorman",USA,Men,shot put,M,Bronze
Athletics,Athletics,"HOUSER, Lemuel Clarence",USA,Men,shot put,M,Gold
Athletics,Athletics,"HARTRANFT, Glenn",USA,Men,shot put,M,Silver
Athletics,Athletics,"TUULOS, Vilho Immanuel",FIN,Men,triple jump,M,Bronze
Athletics,Athletics,"WINTER, Anthony William",AUS,Men,triple jump,M,Gold
Athletics,Athletics,"BRUNETO, Luis",ARG,Men,triple jump,M,Silver
Boxing,Boxing,"FEE, Raymond",USA,Men,- 50.8kg (flyweight),M,Bronze
Boxing,Boxing,"LA BARBA, Fidel",USA,Men,- 50.8kg (flyweight),M,Gold
Boxing,Boxing,"MAC KENZIE, James",GBR,Men,- 50.8kg (flyweight),M,Silver
Boxing,Boxing,"PORZIO, Alfredo",ARG,Men,+ 79.38kg (heavyweight),M,Bronze
Boxing,Boxing,"VON PORAT, Otto",NOR,Men,+ 79.38kg (heavyweight),M,Gold
Boxing,Boxing,"PETERSEN, Sören",DEN,Men,+ 79.38kg (heavyweight),M,Silver
Boxing,Boxing,"CES, Jean",FRA,Men,50.8 - 53.52kg (bantamweight),M,Bronze
Boxing,Boxing,"SMITH, William H.",RSA,Men,50.8 - 53.52kg (bantamweight),M,Gold
Boxing,Boxing,"TRIPOLI, Salvatore",USA,Men,50.8 - 53.52kg (bantamweight),M,Silver
Boxing,Boxing,"QUARTUCCI, Pedro",ARG,Men,53.52 - 57.15kg (featherweight),M,Bronze
Boxing,Boxing,"FIELDS, John",USA,Men,53.52 - 57.15kg (featherweight),M,Gold
Boxing,Boxing,"SALAS, Joseph",USA,Men,53.52 - 57.15kg (featherweight),M,Silver
Boxing,Boxing,"BOYLSTEIN, Frederick",USA,Men,57.15 - 61.24kg (lightweight),M,Bronze
Boxing,Boxing,"NIELSEN, Hans Jacob",DEN,Men,57.15 - 61.24kg (lightweight),M,Gold
Boxing,Boxing,"COPELLO, Alfredo",ARG,Men,57.15 - 61.24kg (lightweight),M,Silver
Boxing,Boxing,"LEWIS, Douglas",CAN,Men,61.24 - 66.68kg (welterweight),M,Bronze
Boxing,Boxing,"DELARGE, Jean",BEL,Men,61.24 - 66.68kg (welterweight),M,Gold
Boxing,Boxing,"MENDEZ, Hector",ARG,Men,61.24 - 66.68kg (welterweight),M,Silver
Boxing,Boxing,"BEECKEN, Joseph Jules",BEL,Men,66.68 - 72.57kg (middleweight),M,Bronze
Boxing,Boxing,"MALLIN, Harry William",GBR,Men,66.68 - 72.57kg (middleweight),M,Gold
Boxing,Boxing,"ELLIOTT, John",GBR,Men,66.68 - 72.57kg (middleweight),M,Silver
Boxing,Boxing,"SÖRSDAL, Sverre",NOR,Men,72.57 - 79.38kg (light-heavyweight),M,Bronze
Boxing,Boxing,"MITCHELL, Harry",GBR,Men,72.57 - 79.38kg (light-heavyweight),M,Gold
Boxing,Boxing,"PETERSEN, Thyge",DEN,Men,72.57 - 79.38kg (light-heavyweight),M,Silver
Cycling,Cycling Road,"HAMEL, René",FRA,Men,individual road race,M,Bronze
Cycling,Cycling Road,"BLANCHONNET, Armand",FRA,Men,individual road race,M,Gold
Cycling,Cycling Road,"HOEVENAERS, Henri",BEL,Men,individual road race,M,Silver
Cycling,Cycling Road,"BOHLIN, Eric",SWE,Men,team time trial,M,Bronze
Cycling,Cycling Road,"MALM, Ragnar",SWE,Men,team time trial,M,Bronze
Cycling,Cycling Road,"SKÖLD, Gunnar",SWE,Men,team time trial,M,Bronze
Cycling,Cycling Road,"BLANCHONNET, Armand",FRA,Men,team time trial,M,Gold
Cycling,Cycling Road,"HAMEL, René",FRA,Men,team time trial,M,Gold
Cycling,Cycling Road,"WAMBST, Georges",FRA,Men,team time trial,M,Gold
Cycling,Cycling Road,"HOEVENAERS, Henri",BEL,Men,team time trial,M,Silver
Cycling,Cycling Road,"PARFONDRY, Alphonse",BEL,Men,team time trial,M,Silver
Cycling,Cycling Road,"VAN DEN BOSCH, Jean",BEL,Men,team time trial,M,Silver
Cycling,Cycling Track,"BOSCH VAN DRAKESTEIN, Gerald Henri",NED,Men,2000m tandem,M,Bronze
Cycling,Cycling Track,"PEETERS, Mauritius",NED,Men,2000m tandem,M,Bronze
Cycling,Cycling Track,"CHOURY, Lucien",FRA,Men,2000m tandem,M,Gold
Cycling,Cycling Track,"CUGNOT, Jean",FRA,Men,2000m tandem,M,Gold
Cycling,Cycling Track,"FALCK HANSEN, Willy",DEN,Men,2000m tandem,M,Silver
Cycling,Cycling Track,"HANSEN, Edmund",DEN,Men,2000m tandem,M,Silver
Cycling,Cycling Track,"WYLD, Frederick Henry",GBR,Men,50km,M,Bronze
Cycling,Cycling Track,"WILLEMS, Jacobus",NED,Men,50km,M,Gold
Cycling,Cycling Track,"ALDEN, Cyril Albert",GBR,Men,50km,M,Silver
Cycling,Cycling Track,"CUGNOT, Jean",FRA,Men,Sprint indivual,M,Bronze
Cycling,Cycling Track,"MICHARD, Lucien",FRA,Men,Sprint indivual,M,Gold
Cycling,Cycling Track,"MEIJER, Jacob",NED,Men,Sprint indivual,M,Silver
Cycling,Cycling Track,"DAGHELINCKX, Gustave Léonard",BEL,Men,Team Pursuit (4000m),M,Bronze
Cycling,Cycling Track,"HOEVENAERS, Henri",BEL,Men,Team Pursuit (4000m),M,Bronze
Cycling,Cycling Track,"SAIVE, Ferdinand",BEL,Men,Team Pursuit (4000m),M,Bronze
Cycling,Cycling Track,"VAN DEN BOSCH, Jean",BEL,Men,Team Pursuit (4000m),M,Bronze
Cycling,Cycling Track,"DE MARTINO, Angelo",ITA,Men,Team Pursuit (4000m),M,Gold
Cycling,Cycling Track,"DINALE, Alfredo",ITA,Men,Team Pursuit (4000m),M,Gold
Cycling,Cycling Track,"MENEGAZZI, Aurelio",ITA,Men,Team Pursuit (4000m),M,Gold
Cycling,Cycling Track,"ZUCCHETTI, Francesco",ITA,Men,Team Pursuit (4000m),M,Gold
Cycling,Cycling Track,"LANGE, Jozef",POL,Men,Team Pursuit (4000m),M,Silver
Cycling,Cycling Track,"LAZARSKI, Jan",POL,Men,Team Pursuit (4000m),M,Silver
Cycling,Cycling Track,"STANKIEWICZ, Tomasz",POL,Men,Team Pursuit (4000m),M,Silver
Cycling,Cycling Track,"SZYMCZYK, Franciszek",POL,Men,Team Pursuit (4000m),M,Silver
Equestrian,Dressage,"LESAGE, Xavier François",FRA,Men,individual,X,Bronze
Equestrian,Dressage,"DE LINDER, Ernst",SWE,Men,individual,X,Gold
Equestrian,Dressage,"SANDSTRÖM, Bertil",SWE,Men,individual,X,Silver
Equestrian,Eventing,"DOAK, Sloan",USA,Men,individual,X,Bronze
Equestrian,Eventing,"VAN DER VOORT VAN ZIJP, Adolf Dirk C.",NED,Men,individual,X,Gold
Equestrian,Eventing,"KIRKEBJERG, Frode Rasmussen",DEN,Men,individual,X,Silver
Equestrian,Eventing,"ALVISI, Alessandro",ITA,Men,team,X,Bronze
Equestrian,Eventing,"DI PRALORMO, Emanuele",ITA,Men,team,X,Bronze
Equestrian,Eventing,"LEQUIO DI ASSABA, Tommaso",ITA,Men,team,X,Bronze
Equestrian,Eventing,"LOMBARDI, Alberto",ITA,Men,team,X,Bronze
Equestrian,Eventing,"COLENBRANDER, Antonius Theodorus",NED,Men,team,X,Gold
Equestrian,Eventing,"DE KRUIJFF, Gerard Pieter",NED,Men,team,X,Gold
Equestrian,Eventing,"PAHUD DE MORTANGES, Charles Ferdinand",NED,Men,team,X,Gold
Equestrian,Eventing,"VAN DER VOORT VAN ZIJP, Adolf Dirk C.",NED,Men,team,X,Gold
Equestrian,Eventing,"DE KÖNIG, Claës",SWE,Men,team,X,Silver
Equestrian,Eventing,"HAGELIN, Gustaf W.",SWE,Men,team,X,Silver
Equestrian,Eventing,"LEWENHAUPT, G. W.",SWE,Men,team,X,Silver
Equestrian,Eventing,"SYLVAN, C. Torsten L.",SWE,Men,team,X,Silver
Equestrian,Eventing,ANITA,SWE,Women,team,X,Silver
Equestrian,Jumping,"KROLIKIEWICZ, Adam",POL,Men,individual,X,Bronze
Equestrian,Jumping,"GEMUSEUS, Alphonse",SUI,Men,individual,X,Gold
